,orig_idx,input,expected_text,Problem type,expected_skills,valid,generated_text,generated_skills
115,1640,Sind Ihnen eine <SoftSkill>hohe Pflegequalität</SoftSkill> und die <SoftSkill_C>Entwicklung der Pflege wichtig</SoftSkill_C>?,Sind Ihnen eine <SoftSkill>hohe Pflegequalität</SoftSkill> und die <SoftSkill>Entwicklung der Pflege wichtig</SoftSkill>?,NONE,"['hohe Pflegequalität', 'Entwicklung der Pflege wichtig']",1,Sind Ihnen eine SoftSkill>hohe Pflegequalität/SoftSkill> und die SoftSkill>Entwicklung der Pflege wichtig/SoftSkill>?,"['hohe Pflegequalität', 'Entwicklung der Pflege wichtig']"
116,892,Sie haben eine <SoftSkill_C>vernetzte</SoftSkill_C> und <SoftSkill>marktorientierte Denkweise</SoftSkill> und einen <SoftSkill>hohen Qualitätsanspruch</SoftSkill>.,Sie haben eine <SoftSkill>vernetzte Denkweise</SoftSkill> und <SoftSkill>marktorientierte Denkweise</SoftSkill> und einen <SoftSkill>hohen Qualitätsanspruch</SoftSkill>.,OWA,"['vernetzte Denkweise', 'marktorientierte Denkweise', 'hohen Qualitätsanspruch']",1,Sie haben eine SoftSkill>vernetzte Denkweise/SoftSkill> und SoftSkill>marktorientierte Denkweise/SoftSkill> und einen SoftSkill>hohen Qualitätsanspruch/SoftSkill>.,"['vernetzte Denkweise', 'marktorientierte Denkweise', 'hohen Qualitätsanspruch']"
117,596," Sie haben ein <SoftSkill>sicheres Auftreten</SoftSkill>, sind <SoftSkill>kommunikativ</SoftSkill>, <SoftSkill>belastbar</SoftSkill>, <SoftSkill>teamfähig</SoftSkill>, <SoftSkill>arbeiten lösungsorientiert</SoftSkill> und <SoftSkill_C>zielstrebig</SoftSkill_C>.","  Sie haben ein <SoftSkill>sicheres Auftreten</SoftSkill>, sind <SoftSkill>kommunikativ</SoftSkill>, <SoftSkill>belastbar</SoftSkill>, <SoftSkill>teamfähig</SoftSkill>, <SoftSkill>arbeiten lösungsorientiert</SoftSkill> und <SoftSkill>arbeiten zielstrebig</SoftSkill>.",OWA,"['sicheres Auftreten', 'kommunikativ', 'belastbar', 'teamfähig', 'arbeiten lösungsorientiert', 'arbeiten zielstrebig']",1,"Sie haben ein SoftSkill>sicheres Auftreten/SoftSkill>, sind SoftSkill>kommunikativ/SoftSkill>, SoftSkill>belastbar/SoftSkill>, SoftSkill>teamfähig/SoftSkill>, SoftSkill>arbeiten lösungsorientiert/SoftSkill> und SoftSkill>arbeiten zielstrebig/SoftSkill>.","['sicheres Auftreten', 'kommunikativ', 'belastbar', 'teamfähig', 'arbeiten lösungsorientiert', 'arbeiten zielstrebig']"
118,706,•  <SoftSkill>Unternehmerisches Verständnis</SoftSkill> und <SoftSkill_C>Denken</SoftSkill_C>,<SoftSkill>Unternehmerisches Verständnis</SoftSkill> und <SoftSkill>Unternehmerisches denken</SoftSkill>.,OWA,"['Unternehmerisches Verständnis', 'Unternehmerisches denken']",1,SoftSkill>Unternehmerisches Verständnis/SoftSkill> und SoftSkill>Unternehmerisches Denken/SoftSkill>,"['Unternehmerisches Verständnis', 'Unternehmerisches Denken']"
119,1878,Sie können <SoftSkill_C>kalkulieren</SoftSkill_C> und haben wenn möglich ein <SoftSkill>Flair für den Verkauf</SoftSkill>.,Sie können <SoftSkill>kalkulieren</SoftSkill> und haben wenn möglich ein <SoftSkill>Flair für den Verkauf</SoftSkill>.,NONE,"['kalkulieren', 'Flair für den Verkauf']",1,Sie können SoftSkill>kalkulieren/SoftSkill> und haben wenn möglich ein SoftSkill>Flair für den Verkauf/SoftSkill>.,"['kalkulieren', 'Flair für den Verkauf']"
120,135,"Ihre <SoftSkill>Begeisterung für die Marken Jaeger-LeCoultre und Tissot</SoftSkill> sowie Ihr <SoftSkill_C>stilvoller</SoftSkill_C>, <SoftSkill>souveräner Umgang auch in hektischen Situationen prägen Ihre Persönlichkeit</SoftSkill>.","Ihre <SoftSkill>Begeisterung für die Marken Jaeger-LeCoultre und Tissot</SoftSkill> sowie Ihr <SoftSkill>stilvoller Umgang</SoftSkill>, <SoftSkill>souveräner Umgang auch in hektischen Situationen prägen Ihre Persönlichkeit</SoftSkill>.",OWA,"['Begeisterung für die Marken Jaeger-LeCoultre und Tissot', 'stilvoller Umgang', 'souveräner Umgang auch in hektischen Situationen prägen Ihre Persönlichkeit']",1,"Ihre SoftSkill>Begeisterung für die Marken Jaeger-LeCoultre und Tissot/SoftSkill> sowie Ihr SoftSkill>stilvoller Umgang auch in hektischen Situationen/SoftSkill>, SoftSkill>souveräner Umgang auch in hektischen Situationen prägen Ihre Persönlichkeit/SoftSkill>.","['Begeisterung für die Marken Jaeger-LeCoultre und Tissot', 'stilvoller Umgang auch in hektischen Situationen', 'souveräner Umgang auch in hektischen Situationen prägen Ihre Persönlichkeit']"
121,576," •  Sie sind ein
e <SoftSkill_C>kommunikative</SoftSkill_C> sowie <SoftSkill>wertschätzende Person</SoftSkill> und zeichnen sich durch Ihre
<SoftSkill>hohe Sozialkompetenz</SoftSkill> aus
Unser Angebot"," • Sie sind eine <SoftSkill>kommunikative Person</SoftSkill> sowie <SoftSkill>wertschätzende Person</SoftSkill> und zeichnen sich durch Ihre <SoftSkill>hohe Sozialkompetenz</SoftSkill> aus
Unser Angebot",OWA,"['kommunikative Person', 'wertschätzende Person', 'hohe Sozialkompetenz']",1,• Sie sind ein e SoftSkill>kommunikative Person/SoftSkill> sowie SoftSkill>wertschätzende Person/SoftSkill> und zeichnen sich durch Ihre SoftSkill>hohe Sozialkompetenz/SoftSkill> aus Unser Angebot,"['kommunikative Person', 'wertschätzende Person', 'hohe Sozialkompetenz']"
122,1723," Sie zeichnen sich durch eine <SoftSkill_C>exakte</SoftSkill_C>, <SoftSkill_C>kundenorientierte</SoftSkill_C> und <SoftSkill>termingerechte Ausführung ihrer Arbeiten</SoftSkill> aus."," Sie zeichnen sich durch eine <SoftSkill>exakte Ausführung ihrer Arbeiten</SoftSkill>, <SoftSkill>kundenorientierte Ausführung ihrer Arbeiten</SoftSkill> und <SoftSkill>termingerechte Ausführung ihrer Arbeiten</SoftSkill> aus.",MC,"['exakte Ausführung ihrer Arbeiten', 'kundenorientierte Ausführung ihrer Arbeiten', 'termingerechte Ausführung ihrer Arbeiten']",1,"Sie zeichnen sich durch eine SoftSkill>exakte Ausführung ihrer Arbeiten/SoftSkill>, SoftSkill>kundenorientierte Ausführung ihrer Arbeiten/SoftSkill> und SoftSkill>termingerechte Ausführung ihrer Arbeiten/SoftSkill> aus.","['exakte Ausführung ihrer Arbeiten', 'kundenorientierte Ausführung ihrer Arbeiten', 'termingerechte Ausführung ihrer Arbeiten']"
123,1006," Wenn Sie ein <SoftSkill>Flair für Gesundheit</SoftSkill> und <SoftSkill_C>Administration</SoftSkill_C> haben, freuen wir uns auf Ihre Bewerbung."," Wenn Sie ein <SoftSkill>Flair für Gesundheit</SoftSkill> und <SoftSkill>Flair für Administration</SoftSkill> haben, freuen wir uns auf Ihre Bewerbung.",MWA,"['Flair für Gesundheit', 'Flair für Administration']",1,"Wenn Sie ein SoftSkill>Flair für Gesundheit/SoftSkill> und SoftSkill>Flair für Administration/SoftSkill> haben, freuen wir uns auf Ihre Bewerbung.","['Flair für Gesundheit', 'Flair für Administration']"
124,1487," Sie sind <SoftSkill>analytisch stark</SoftSkill> und <SoftSkill>arbeiten exakt</SoftSkill>, <SoftSkill_C>lösungsorientiert</SoftSkill_C> und <SoftSkill>zuverlässig</SoftSkill>."," Sie sind <SoftSkill>analytisch stark</SoftSkill> und <SoftSkill>arbeiten exakt</SoftSkill>, <SoftSkill>arbeiten lösungsorientiert</SoftSkill> und <SoftSkill>arbeiten zuverlässig</SoftSkill>.",MC,"['analytisch stark', 'arbeiten exakt', 'arbeiten lösungsorientiert', 'arbeiten zuverlässig']",1,"Sie sind SoftSkill>analytisch stark/SoftSkill> und SoftSkill>arbeiten exakt/SoftSkill>, SoftSkill>arbeiten lösungsorientiert/SoftSkill> und SoftSkill>arbeiten zuverlässig/SoftSkill>.","['analytisch stark', 'arbeiten exakt', 'arbeiten lösungsorientiert', 'arbeiten zuverlässig']"
125,1237," Du hast <SoftSkill>viel mit anderen Menschen zu tun</SoftSkill>, daher ist ein <SoftSkill_C>freundliches</SoftSkill_C> und <SoftSkill>gepflegtes Auftreten wichtig</SoftSkill>."," Du hast <SoftSkill>viel mit anderen Menschen zu tun</SoftSkill>, daher ist ein <SoftSkill>freundliches Auftreten</SoftSkill> und <SoftSkill>gepflegtes Auftreten wichtig</SoftSkill>.",OWA,"['viel mit anderen Menschen zu tun', 'freundliches Auftreten', 'gepflegtes Auftreten wichtig']",1,"Du hast SoftSkill>viel mit anderen Menschen zu tun/SoftSkill>, daher ist ein SoftSkill>freundliches Auftreten/SoftSkill> und SoftSkill>gepflegtes Auftreten wichtig/SoftSkill>.","['viel mit anderen Menschen zu tun', 'freundliches Auftreten', 'gepflegtes Auftreten wichtig']"
126,297,•  <SoftSkill_C>Manuelles</SoftSkill_C> und <SoftSkill>technisches Geschick</SoftSkill,<SoftSkill>Manuelles Geschick</SoftSkill> und <SoftSkill>technisches Geschick</SoftSkill>,OWA,"['Manuelles Geschick', 'technisches Geschick']",1,SoftSkill>Manuelles Geschick/SoftSkill> und SoftSkill>technisches Geschick/SoftSkill>,"['Manuelles Geschick', 'technisches Geschick']"
127,984,•  <SoftSkill_C>Technische</SoftSkill_C> und <SoftSkill>naturwissenschaftliche Begabung</SoftSkill,<SoftSkill>Technische Begabung</SoftSkill> und <SoftSkill>naturwissenschaftliche Begabung</SoftSkill>,OWA,"['Technische Begabung', 'naturwissenschaftliche Begabung']",1,SoftSkill>Technische Begabung/SoftSkill> und SoftSkill>naturwissenschaftliche Begabung/SoftSkill>,"['Technische Begabung', 'naturwissenschaftliche Begabung']"
128,514," Wir erwarten <SoftSkill_C>hohe Fach-</SoftSkill_C>, <SoftSkill_C>Sozial-</SoftSkill_C> und <SoftSkill>Dienstleistungskompetenz</SoftSkill>."," Wir erwarten <SoftSkill>hohe Fachkompetenz</SoftSkill>, <SoftSkill>Sozialkompetenz</SoftSkill> und <SoftSkill>Dienstleistungskompetenz</SoftSkill>.",HMC,"['hohe Fachkompetenz', 'Sozialkompetenz', 'Dienstleistungskompetenz']",1,"Wir erwarten SoftSkill>hohe Fachkompetenz/SoftSkill>, SoftSkill>Sozialkompetenz/SoftSkill> und SoftSkill>Dienstleistungskompetenz/SoftSkill>.","['hohe Fachkompetenz', 'Sozialkompetenz', 'Dienstleistungskompetenz']"
129,120,"Sie sind eine <SoftSkill_C>dynamische</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C> und <SoftSkill>teamorientierte Persönlichkeit</SoftSkill>.","Sie sind eine <SoftSkill>dynamische Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill> und <SoftSkill>teamorientierte Persönlichkeit</SoftSkill>.",MC,"['dynamische Persönlichkeit', 'belastbare Persönlichkeit', 'teamorientierte Persönlichkeit']",1,"Sie sind eine SoftSkill>dynamische Persönlichkeit/SoftSkill>, SoftSkill>belastbare Persönlichkeit/SoftSkill> und SoftSkill>teamorientierte Persönlichkeit/SoftSkill>.","['dynamische Persönlichkeit', 'belastbare Persönlichkeit', 'teamorientierte Persönlichkeit']"
130,1326," Ihre <SoftSkill>Aufgaben erledigen Sie motiviert,</SoftSkill> <SoftSkill_C>effizient</SoftSkill_C> und mit einer <SoftSkill_C>dienst-</SoftSkill_C> und <SoftSkill>lösungsorientierten Art</SoftSkill>."," Ihre <SoftSkill>Aufgaben erledigen Sie motiviert,</SoftSkill> <SoftSkill>Ihre Aufgaben erledigen Sie effizient,</SoftSkill> und mit einer <SoftSkill>dienstorientierten Art</SoftSkill> und <SoftSkill>lösungsorientierten Art</SoftSkill>.",HMDC,"['Aufgaben erledigen Sie motiviert,', 'Ihre Aufgaben erledigen Sie effizient,', 'dienstorientierten Art', 'lösungsorientierten Art']",1,"Ihre SoftSkill>Aufgaben erledigen Sie motiviert,/SoftSkill> SoftSkill>effizient/SoftSkill> und mit einer SoftSkill>dienstorientierten Art/SoftSkill> und SoftSkill>lösungsorientierten Art/SoftSkill>.","['Aufgaben erledigen Sie motiviert,', 'effizient', 'dienstorientierten Art', 'lösungsorientierten Art']"
131,593," •  Eine <SoftSkill_C>klare</SoftSkill_C>, <SoftSkill>überzeugende Kommunikation mit dem Team</SoftSkill"," • Eine <SoftSkill>klare Kommunikation mit dem Team</SoftSkill>, <SoftSkill>überzeugende Kommunikation mit dem Team</SoftSkill>",MWA,"['klare Kommunikation mit dem Team', 'überzeugende Kommunikation mit dem Team']",1,"• Eine SoftSkill>klare Kommunikation mit dem Team/SoftSkill>, SoftSkill>überzeugende Kommunikation mit dem Team/SoftSkill>","['klare Kommunikation mit dem Team', 'überzeugende Kommunikation mit dem Team']"
132,1490," <SoftSkill>Freude an der Metallbearbeitung von Hand und mit Maschinen</SoftSkill>
<SoftSkill>Freude an praktischer Arbeit</SoftSkill>
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill>Technisches Verständnis</SoftSkill>
<SoftSkill_C>Exakte</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>
<SoftSkill>Teamplayer</SoftSkill"," <SoftSkill>Freude an der Metallbearbeitung von Hand und mit Maschinen</SoftSkill>
<SoftSkill>Freude an praktischer Arbeit</SoftSkill>
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill>Technisches Verständnis</SoftSkill>
<SoftSkill>Exakte Arbeitsweise</SoftSkill> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>
<SoftSkill>Teamplayer</SoftSkill>",OWA,"['Freude an der Metallbearbeitung von Hand und mit Maschinen', 'Freude an praktischer Arbeit', 'Handwerkliches Geschick', 'Technisches Verständnis', 'Exakte Arbeitsweise', 'zuverlässige Arbeitsweise', 'Teamplayer']",1,SoftSkill>Freude an der Metallbearbeitung von Hand und mit Maschinen/SoftSkill> SoftSkill>Freude an praktischer Arbeit/SoftSkill> SoftSkill>Handwerkliches Geschick/SoftSkill> SoftSkill>Technisches Verständnis/SoftSkill> SoftSkill>Exakte Arbeitsweise/SoftSkill> und SoftSkill>zuverlässige Arbeitsweise/SoftSkill> SoftSkill>Teamplayer/SoftSkill>,"['Freude an der Metallbearbeitung von Hand und mit Maschinen', 'Freude an praktischer Arbeit', 'Handwerkliches Geschick', 'Technisches Verständnis', 'Exakte Arbeitsweise', 'zuverlässige Arbeitsweise', 'Teamplayer']"
133,1111," <SoftSkill_C>viel Sport-</SoftSkill_C> und <SoftSkill>Teamgeist</SoftSkill>, um auf dem Rennplatz Hand in Hand mit verschiedenen Kollegen zusammenzuarbeiten?"," <SoftSkill>viel Sportgeist</SoftSkill> und <SoftSkill>Teamgeist</SoftSkill>, um auf dem Rennplatz Hand in Hand mit verschiedenen Kollegen zusammenzuarbeiten?",HOWA,"['viel Sportgeist', 'Teamgeist']",1,"SoftSkill>viel Sportgeist/SoftSkill> und SoftSkill>Teamgeist/SoftSkill>, um auf dem Rennplatz Hand in Hand mit verschiedenen Kollegen zusammenzuarbeiten?","['viel Sportgeist', 'Teamgeist']"
134,1624," Sie verstehen es, Berufsleute von Ihren <SoftSkill_C>Ideen</SoftSkill_C> und Ihrer <SoftSkill>Leidenschaft für Früchte und Gemüse zu überzeugen</SoftSkill>?"," Sie verstehen es, Berufsleute von Ihren <SoftSkill>Ideen für Früchte und Gemüse</SoftSkill> und Ihrer <SoftSkill>Leidenschaft für Früchte und Gemüse zu überzeugen</SoftSkill>?",MWA,"['Ideen für Früchte und Gemüse', 'Leidenschaft für Früchte und Gemüse zu überzeugen']",1,"Sie verstehen es, Berufsleute von Ihren SoftSkill>Ideen für Früchte und Gemüse zu überzeugen/SoftSkill> und Ihrer SoftSkill>Leidenschaft für Früchte und Gemüse zu überzeugen/SoftSkill>?","['Ideen für Früchte und Gemüse zu überzeugen', 'Leidenschaft für Früchte und Gemüse zu überzeugen']"
135,1417," <SoftSkill_C>sauberes</SoftSkill_C> und <SoftSkill>gepflegtes Erscheinen</SoftSkill>, <SoftSkill>sehr gute Umgangsformen</SoftSkill"," <SoftSkill>sauberes Erscheinen</SoftSkill> und <SoftSkill>gepflegtes Erscheinen</SoftSkill>, <SoftSkill>sehr gute Umgangsformen</SoftSkill>",OWA,"['sauberes Erscheinen', 'gepflegtes Erscheinen', 'sehr gute Umgangsformen']",1,"SoftSkill>sauberes Erscheinen/SoftSkill> und SoftSkill>gepflegtes Erscheinen/SoftSkill>, SoftSkill>sehr gute Umgangsformen/SoftSkill>","['sauberes Erscheinen', 'gepflegtes Erscheinen', 'sehr gute Umgangsformen']"
136,881," Für diese vielseitige Tätigkeit stellen wir uns eine <SoftSkill_C>freundliche</SoftSkill_C>,
<SoftSkill_C>positive</SoftSkill_C>, <SoftSkill_C>dienstleistungsorientierte</SoftSkill_C> und <SoftSkill>hilfsbereite Persönlichkeit</SoftSkill>
vor."," Für diese vielseitige Tätigkeit stellen wir uns eine <SoftSkill>freundliche Persönlichkeit</SoftSkill>,
<SoftSkill>positive Persönlichkeit</SoftSkill>, <SoftSkill>dienstleistungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>hilfsbereite Persönlichkeit</SoftSkill>
vor.",MC,"['freundliche Persönlichkeit', 'positive Persönlichkeit', 'dienstleistungsorientierte Persönlichkeit', 'hilfsbereite Persönlichkeit']",1,"Für diese vielseitige Tätigkeit stellen wir uns eine SoftSkill>freundliche Persönlichkeit/SoftSkill>, SoftSkill>positive Persönlichkeit/SoftSkill>, SoftSkill>dienstleistungsorientierte Persönlichkeit/SoftSkill> und SoftSkill>hilfsbereite Persönlichkeit/SoftSkill> vor.","['freundliche Persönlichkeit', 'positive Persönlichkeit', 'dienstleistungsorientierte Persönlichkeit', 'hilfsbereite Persönlichkeit']"
137,628," Sie <SoftSkill>bedienen unsere Kundschaft freundlich</SoftSkill> und <SoftSkill_C>kompetent</SoftSkill_C>, machen Änderungen professionell und zuverlässig."," Sie <SoftSkill>bedienen unsere Kundschaft freundlich</SoftSkill> und <SoftSkill>bedienen unsere Kundschaft kompetent</SoftSkill>, machen Änderungen professionell und zuverlässig.",MWA,"['bedienen unsere Kundschaft freundlich', 'bedienen unsere Kundschaft kompetent']",1,"Sie SoftSkill>bedienen unsere Kundschaft freundlich/SoftSkill> und SoftSkill>bedienen unsere Kundschaft kompetent/SoftSkill>, machen nderungen professionell und zuverlässig.","['bedienen unsere Kundschaft freundlich', 'bedienen unsere Kundschaft kompetent']"
138,212," •  <SoftSkill_C>Strukturierte</SoftSkill_C>, <SoftSkill_C>selbständige</SoftSkill_C> und <SoftSkill>akkurate Arbeitsweise</SoftSkill"," • <SoftSkill>Strukturierte Arbeitsweise</SoftSkill>, <SoftSkill>selbständige Arbeitsweise</SoftSkill> und <SoftSkill>akkurate Arbeitsweise</SoftSkill>",MC,"['Strukturierte Arbeitsweise', 'selbständige Arbeitsweise', 'akkurate Arbeitsweise']",1,"• SoftSkill>Strukturierte Arbeitsweise/SoftSkill>, SoftSkill>selbständige Arbeitsweise/SoftSkill> und SoftSkill>akkurate Arbeitsweise/SoftSkill>","['Strukturierte Arbeitsweise', 'selbständige Arbeitsweise', 'akkurate Arbeitsweise']"
139,802," •  <SoftSkill_C>G
ute
</SoftSkill_C><SoftSkill_C>konzeptionelle</SoftSkill_C>	und  <SoftSkill>analytische  Fähigkeiten</SoftSkill",<SoftSkill>Gute konzeptionelle Fähigkeiten</SoftSkill> und <SoftSkill>analytische Fähigkeiten</SoftSkill>,MWA,"['Gute konzeptionelle Fähigkeiten', 'analytische Fähigkeiten']",1,SoftSkill>G ute konzeptionelle Fähigkeiten/SoftSkill> und SoftSkill>analytische Fähigkeiten/SoftSkill>,"['G ute konzeptionelle Fähigkeiten', 'analytische Fähigkeiten']"
140,109,"Wir sind drei <SoftSkill_C>kreative</SoftSkill_C> und <SoftSkill>aufgestellte</SoftSkill> Kindergartenlehrpersonen und freuen uns über eine <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>kontaktfreudige</SoftSkill_C> und <SoftSkill>motivierte Person</SoftSkill>, die uns und die Kinder im Kindergartenalltag unterstützt.","Wir sind drei <SoftSkill>kreative Kindergartenlehrpersonen</SoftSkill> und <SoftSkill>aufgestellte Kindergartenlehrpersonen</SoftSkill> und freuen uns über eine <SoftSkill>engagierte Person</SoftSkill>, <SoftSkill>kontaktfreudige Person</SoftSkill> und <SoftSkill>motivierte Person</SoftSkill>, die uns und die Kinder im Kindergartenalltag unterstützt.",MDC,"['kreative Kindergartenlehrpersonen', 'aufgestellte Kindergartenlehrpersonen', 'engagierte Person', 'kontaktfreudige Person', 'motivierte Person']",1,"Wir sind drei SoftSkill>kreative Kindergartenlehrpersonen/SoftSkill> und SoftSkill>aufgestellte Kindergartenlehrpersonen/SoftSkill> und freuen uns über eine SoftSkill>engagierte Person/SoftSkill>, SoftSkill>kontaktfreudige Person/SoftSkill> und SoftSkill>motivierte Person/SoftSkill>, die uns und die Kinder im Kindergartenalltag unterstützt.","['kreative Kindergartenlehrpersonen', 'aufgestellte Kindergartenlehrpersonen', 'engagierte Person', 'kontaktfreudige Person', 'motivierte Person']"
141,1925," •  <SoftSkill_C>Selbständige</SoftSkill_C>, <SoftSkill_C>sympathische</SoftSkill_C> und <SoftSkill>zuvorkommende Art</SoftSkill"," • <SoftSkill>Selbständige Art</SoftSkill>, <SoftSkill>sympathische Art</SoftSkill> und <SoftSkill>zuvorkommende Art</SoftSkill>",MC,"['Selbständige Art', 'sympathische Art', 'zuvorkommende Art']",1,"SoftSkill>Selbständige Art/SoftSkill>, SoftSkill>sympathische Art/SoftSkill> und SoftSkill>zuvorkommende Art/SoftSkill>","['Selbständige Art', 'sympathische Art', 'zuvorkommende Art']"
142,1921," Sie sind eine <SoftSkill_C>gestandene</SoftSkill_C>, ""<SoftSkill>proaktive"" Persönlichkeit</SoftSkill>, die durch <SoftSkill>Überzeugung</SoftSkill> und <SoftSkill>Durchsetzungskraft</SoftSkill> <SoftSkill>Dinge verändern bzw. umsetzen kann</SoftSkill>."," Sie sind eine <SoftSkill>gestandene Persönlichkeit</SoftSkill>, ""<SoftSkill>proaktive Persönlichkeit</SoftSkill>, die durch <SoftSkill>Überzeugungskraft</SoftSkill> und <SoftSkill>Durchsetzungskraft</SoftSkill> <SoftSkill>Dinge verändern bzw. umsetzen kann</SoftSkill>.",HOWA,"['gestandene Persönlichkeit', 'proaktive Persönlichkeit', 'Überzeugungskraft', 'Durchsetzungskraft', 'Dinge verändern bzw. umsetzen kann']",1,"Sie sind eine SoftSkill>gestandene Persönlichkeit/SoftSkill>, ""SoftSkill>proaktive Persönlichkeit/SoftSkill>, die durch SoftSkill>Überzeugung/SoftSkill> und SoftSkill>Durchsetzungskraft/SoftSkill> SoftSkill>Dinge verändern bzw. umsetzen kann/SoftSkill>.","['gestandene Persönlichkeit', 'proaktive Persönlichkeit', 'Überzeugung', 'Durchsetzungskraft', 'Dinge verändern bzw. umsetzen kann']"
143,637," <SoftSkill_C>Kontaktfreudige</SoftSkill_C>, <SoftSkill_C>verantwortungsbewusste</SoftSkill_C>, <SoftSkill_C>teamfähige</SoftSkill_C> und <SoftSkill>lernbereite Persönlichkeit</SoftSkill>
<SoftSkill_C>Mündliche</SoftSkill_C> und <SoftSkill>schriftliche Sprachgewandtheit</SoftSkill> sowie Fremdsprachenkenntnisse
Sekundarabschluss A oder B
<SoftSkill>Gute Auffassungsgabe</SoftSkill>
<SoftSkill>Zuverlässigkeit</SoftSkill>
<SoftSkill>Flair für Zahlen</SoftSkill>
<SoftSkill>Freude an Computerarbeit</SoftSkill"," <SoftSkill>Kontaktfreudige Persönlichkeit</SoftSkill>, <SoftSkill>verantwortungsbewusste Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>lernbereite Persönlichkeit</SoftSkill>
<SoftSkill>Mündliche Sprachgewandtheit</SoftSkill> und <SoftSkill>schriftliche Sprachgewandtheit</SoftSkill> sowie Fremdsprachenkenntnisse
Sekundarabschluss A oder B
<SoftSkill>Gute Auffassungsgabe</SoftSkill>
<SoftSkill>Zuverlässigkeit</SoftSkill>
<SoftSkill>Flair für Zahlen</SoftSkill>
<SoftSkill>Freude an Computerarbeit</SoftSkill>",MC,"['Kontaktfreudige Persönlichkeit', 'verantwortungsbewusste Persönlichkeit', 'teamfähige Persönlichkeit', 'lernbereite Persönlichkeit', 'Mündliche Sprachgewandtheit', 'schriftliche Sprachgewandtheit', 'Gute Auffassungsgabe', 'Zuverlässigkeit', 'Flair für Zahlen', 'Freude an Computerarbeit']",1,"SoftSkill>Kontaktfreudige Persönlichkeit/SoftSkill>, SoftSkill>verantwortungsbewusste Persönlichkeit/SoftSkill>, SoftSkill>teamfähige Persönlichkeit/SoftSkill> und SoftSkill>lernbereite Persönlichkeit/SoftSkill> SoftSkill>Mündliche Sprachgewandtheit/SoftSkill> und SoftSkill>schriftliche Sprachgewandtheit/SoftSkill> sowie Fremdsprachenkenntnisse Sekundarabschluss A oder B SoftSkill>Gute Auffassungsgabe/SoftSkill> SoftSkill>Zuverlässigkeit/SoftSkill> SoftSkill>Flair für Zahlen/SoftSkill> SoftSkill>Freude an Computerarbeit/SoftSkill>","['Kontaktfreudige Persönlichkeit', 'verantwortungsbewusste Persönlichkeit', 'teamfähige Persönlichkeit', 'lernbereite Persönlichkeit', 'Mündliche Sprachgewandtheit', 'schriftliche Sprachgewandtheit', 'Gute Auffassungsgabe', 'Zuverlässigkeit', 'Flair für Zahlen', 'Freude an Computerarbeit']"
144,1189," Wir bieten Ihnen ein abwechslungsreiches und vielseitiges Arbeitsumfeld in einem tollen Team, in dem Sie Ihre <SoftSkill_C>Liebe</SoftSkill_C> und <SoftSkill>Leidenschaft zum Beruf</SoftSkill> jeden Tag ausleben dürfen."," Wir bieten Ihnen ein abwechslungsreiches und vielseitiges Arbeitsumfeld in einem tollen Team, in dem Sie Ihre <SoftSkill>Liebe zum Beruf</SoftSkill> und <SoftSkill>Leidenschaft zum Beruf</SoftSkill> jeden Tag ausleben dürfen.",MWA,"['Liebe zum Beruf', 'Leidenschaft zum Beruf']",1,"Wir bieten Ihnen ein abwechslungsreiches und vielseitiges Arbeitsumfeld in einem tollen Team, in dem Sie Ihre SoftSkill>Liebe zum Beruf/SoftSkill> und SoftSkill>Leidenschaft zum Beruf/SoftSkill> jeden Tag ausleben dürfen.","['Liebe zum Beruf', 'Leidenschaft zum Beruf']"
145,572,•  <SoftSkill_C>Schriftliche</SoftSkill_C> und <SoftSkill>mündliche Ausdrucksgewandtheit</SoftSkill,<SoftSkill>Schriftliche Ausdrucksgewandtheit</SoftSkill> und <SoftSkill>mündliche Ausdrucksgewandtheit</SoftSkill>,OWA,"['Schriftliche Ausdrucksgewandtheit', 'mündliche Ausdrucksgewandtheit']",1,SoftSkill>Schriftliche Ausdrucksgewandtheit/SoftSkill> und SoftSkill>mündliche Ausdrucksgewandtheit/SoftSkill>,"['Schriftliche Ausdrucksgewandtheit', 'mündliche Ausdrucksgewandtheit']"
146,1588,•  <SoftSkill_C>selbstständig</SoftSkill_C> und <SoftSkill>teamfähig arbeiten</SoftSkill,<SoftSkill>Selbstständig arbeiten</SoftSkill> und <SoftSkill>teamfähig arbeiten</SoftSkill>,OWA,"['Selbstständig arbeiten', 'teamfähig arbeiten']",1,SoftSkill>selbstständig arbeiten/SoftSkill> und SoftSkill>teamfähig arbeiten/SoftSkill>,"['selbstständig arbeiten', 'teamfähig arbeiten']"
