idx,input,expected_text,generated_text,input_skills_C,expected_skills_C,generated_skills_C,num_skills_C,num_gen_skills_C,percent_skills_match_C,num_skills_match_C,rouge_scores_skill_C,bleu_scores_skill_C,rouge1_avg_skill_C,rouge2_avg_skill_C,rougeL_avg_skill_C,bleu_avg_skill_C,levenshtein_skill_C,mismatched_ALL,Problem type
306," Sie <SoftSkill>agieren in schwierigen Situationen ruhig</SoftSkill>, <SoftSkill_C>vertrauenswürdig</SoftSkill_C> und <SoftSkill_C>mit souveräner Umsicht</SoftSkill_C>. ->"," Sie <SoftSkill>agieren in schwierigen Situationen ruhig</SoftSkill>, <SoftSkill>agieren vertrauenswürdig</SoftSkill> und <SoftSkill>agieren mit souveräner Umsicht</SoftSkill>."," Sie <SoftSkill>agieren in schwierigen Situationen ruhig</SoftSkill>, <SoftSkill>agieren vertrauenswürdig</SoftSkill> und <SoftSkill>agieren mit souveräner Umsicht</SoftSkill>.","['vertrauenswürdig', 'mit souveräner Umsicht']","['agieren vertrauenswürdig', 'agieren mit souveräner Umsicht']","['agieren in schwierigen Situationen ruhig', 'agieren vertrauenswürdig']",2,2,50.0,1.0,"[[{'rouge-1': {'r': 0.2, 'p': 0.5, 'f': 0.2857142816326531}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.5, 'f': 0.2857142816326531}}], [{'rouge-1': {'r': 0.5, 'p': 0.25, 'f': 0.33333332888888895}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.25, 'f': 0.33333332888888895}}]]","[0.22869692900326313, 0.3007300876913675]",0.30952380526077106,0.0,0.30952380526077106,0.26471350834731533,42,False,MWA
307," Hast du <SoftSkill>Freude am Beraten</SoftSkill>, am <SoftSkill_C>Umgang</SoftSkill_C>  und der <SoftSkill_C>Betreuung von Menschen</SoftSkill_C> und <SoftSkill>kannst gut in einem Team arbeiten</SoftSkill>? ->"," Hast du <SoftSkill>Freude am Beraten</SoftSkill>, am <SoftSkill>Freude am Umgang</SoftSkill> und der<SoftSkill>Freude am Betreuung von Menschen</SoftSkill> und <SoftSkill>kannst gut in einem Team arbeiten</SoftSkill>"," Hast du <SoftSkill>Freude am Beraten</SoftSkill>, am <SoftSkill>Freude am Umgang</SoftSkill> und der<SoftSkill>Freude am Betreuung von Menschen</SoftSkill> und <SoftSkill>kannst gut in einem Team arbeiten</SoftSkill>","['Umgang', 'Betreuung von Menschen']","['Freude am Umgang', 'Freude am Betreuung von Menschen']","['Freude am Beraten', 'Freude am Umgang']",2,2,50.0,1.0,"[[{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}, 'rouge-2': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}}], [{'rouge-1': {'r': 0.6666666666666666, 'p': 0.4, 'f': 0.49999999531250006}, 'rouge-2': {'r': 0.5, 'p': 0.25, 'f': 0.33333332888888895}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.4, 'f': 0.49999999531250006}}]]","[0.570434647201574, 0.2303971905045543]",0.5833333284895834,0.4166666619444445,0.5833333284895834,0.40041591885306416,26,False,MWA
308,Dazu sind Sie eine <SoftSkill_C>zielorientierte</SoftSkill_C> und <SoftSkill_C>unternehmerisch denkende</SoftSkill_C> wie <SoftSkill>handelnde Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Einsatzwillen</SoftSkill>. ->,Dazu sind Sie eine <SoftSkill>zielorientierte Persönlichkeit</SoftSkill> und <SoftSkill>unternehmerisch denkende Persönlichkeit</SoftSkill> wie <SoftSkill>handelnde Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Einsatzwillen</SoftSkill>.,Dazu sind Sie eine <SoftSkill>zielorientierte Persönlichkeit</SoftSkill> und <SoftSkill>unternehmerisch denkende Persönlichkeit</SoftSkill> wie <SoftSkill>handelnde Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Einsatzwillen</SoftSkill>.,"['zielorientierte', 'unternehmerisch denkende']","['zielorientierte Persönlichkeit', 'unternehmerisch denkende Persönlichkeit']","['zielorientierte Persönlichkeit', 'unternehmerisch denkende Persönlichkeit']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
309," Wir suchen eine <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>qualifizierte Persönlichkeit</SoftSkill> für die Funktion als
Abklärungsfachperson ->",Wir suchen eine <SoftSkill>engagierte Persönlichkeit</SoftSkill> und <SoftSkill>qualifizierte Persönlichkeit</SoftSkill> für die Funktion als Abklärungsfachperson.,Wir suchen eine <SoftSkill>engagierte Persönlichkeit</SoftSkill> und <SoftSkill>qualifizierte Persönlichkeit</SoftSkill> für die Funktion als Abklärungsfachperson.,['engagierte'],['engagierte Persönlichkeit'],['engagierte Persönlichkeit'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
310," Wir suchen:
per sofort oder nach Vereinbarung einen <SoftSkill_C>fachlich kompetenten</SoftSkill_C> und <SoftSkill>unternehmerisch denkenden</SoftSkill> ->"," Wir suchen:
per sofort oder nach Vereinbarung einen <SoftSkill>fachlich kompetenten denkenden</SoftSkill> und <SoftSkill>unternehmerisch denkenden</SoftSkill>"," Wir suchen:
per sofort oder nach Vereinbarung einen <SoftSkill>fachlich kompetenten denkenden</SoftSkill> und <SoftSkill>unternehmerisch denkenden</SoftSkill>",['fachlich kompetenten'],['fachlich kompetenten denkenden'],['fachlich kompetenten denkenden'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
311," •  <SoftSkill>Teamfähig</SoftSkill>, <SoftSkill>kommunikativ</SoftSkill> und <SoftSkill>flexibel</SoftSkill> sowie eine <SoftSkill_C>lösungsorientierte</SoftSkill_C> und <SoftSkill>aufgestellte Persönlichkeit</SoftSkill> ->"," • <SoftSkill>Teamfähig</SoftSkill>, <SoftSkill>kommunikativ</SoftSkill> und <SoftSkill>flexibel</SoftSkill> sowie eine <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>aufgestellte Persönlichkeit</SoftSkill>"," • <SoftSkill>Teamfähig</SoftSkill>, <SoftSkill>kommunikativ</SoftSkill> und <SoftSkill>flexibel</SoftSkill> sowie eine <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>aufgestellte Persönlichkeit</SoftSkill>",['lösungsorientierte'],['lösungsorientierte Persönlichkeit'],['Teamfähig'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[1.0335799490300418e-232],0.0,0.0,0.0,1.0335799490300418e-232,30,False,OWA
312," •  <SoftSkill_C>Sauberes</SoftSkill_C> und <SoftSkill>gepflegtes Äusseres</SoftSkill>, <SoftSkill>korrektes Auftreten</SoftSkill> (evtl. tragen von Teamarbeitskleidung) ->"," • <SoftSkill>Sauberes Äusseres</SoftSkill> und <SoftSkill>gepflegtes Äusseres</SoftSkill>, <SoftSkill>korrektes Auftreten</SoftSkill> (evtl. tragen von Teamarbeitskleidung)"," • <SoftSkill>Sauberes Äusseres</SoftSkill> und <SoftSkill>gepflegtes Äusseres</SoftSkill>, <SoftSkill>korrektes Auftreten</SoftSkill> (evtl. tragen von Teamarbeitskleidung)",['Sauberes'],['Sauberes Äusseres'],['Sauberes Äusseres'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
313," Diese Position erfordert eine <SoftSkill>sehr hohe Kommunikationsfähigkeit</SoftSkill>, <SoftSkill>Eigenverantwortung</SoftSkill>, <SoftSkill_C>konzeptionelles</SoftSkill_C> und <SoftSkill>strukturiertes Denken</SoftSkill> sowie die <SoftSkill>Fähigkeit, Problemstellungen systematisch zu lösen</SoftSkill>. ->"," Diese Position erfordert eine <SoftSkill>sehr hohe Kommunikationsfähigkeit</SoftSkill>, <SoftSkill>Eigenverantwortung</SoftSkill>, <SoftSkill>konzeptionelles Denken</SoftSkill> und <SoftSkill>strukturiertes Denken</SoftSkill> sowie die <SoftSkill>Fähigkeit, Problemstellungen systematisch zu lösen</SoftSkill>."," Diese Position erfordert eine <SoftSkill>sehr hohe Kommunikationsfähigkeit</SoftSkill>, <SoftSkill>Eigenverantwortung</SoftSkill>, <SoftSkill>konzeptionelles Denken</SoftSkill> und <SoftSkill>strukturiertes Denken</SoftSkill> sowie die <SoftSkill>Fähigkeit, Problemstellungen systematisch zu lösen</SoftSkill>.",['konzeptionelles'],['konzeptionelles Denken'],['sehr hohe Kommunikationsfähigkeit'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[0.1014428911294021],0.0,0.0,0.0,0.1014428911294021,28,False,OWA
314," Sie sind eine <SoftSkill_C>freundliche</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>flexible Person</SoftSkill>, die sich <SoftSkill>motiviert mit Herz</SoftSkill> und <SoftSkill>Leidenschaft</SoftSkill> in der Kindergruppe einbringt und dort ihre eigenen Ideen umsetzt. ->","  Sie sind eine <SoftSkill>freundliche Person</SoftSkill>, <SoftSkill>zuverlässige Person</SoftSkill> und <SoftSkill>flexible Person</SoftSkill>, die sich <SoftSkill>motiviert mit Herz</SoftSkill> und <SoftSkill>motiviert mit Leidenschaft</SoftSkill> in der Kindergruppe einbringt und dort ihre eigenen Ideen umsetzt.","  Sie sind eine <SoftSkill>freundliche Person</SoftSkill>, <SoftSkill>zuverlässige Person</SoftSkill> und <SoftSkill>flexible Person</SoftSkill>, die sich <SoftSkill>motiviert mit Herz</SoftSkill> und <SoftSkill>motiviert mit Leidenschaft</SoftSkill> in der Kindergruppe einbringt und dort ihre eigenen Ideen umsetzt.","['freundliche', 'zuverlässige']","['freundliche Person', 'zuverlässige Person']","['freundliche Person', 'zuverlässige Person']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
315," Es <SoftSkill>fällt Ihnen leicht, komplexe Sachverhalte stufengerecht darzustellen</SoftSkill> und zu <SoftSkill_C>dokumentieren</SoftSkill_C>. ->"," Es <SoftSkill>fällt Ihnen leicht, komplexe Sachverhalte stufengerecht darzustellen</SoftSkill> und <SoftSkill>es fällt Ihnen leicht, komplexe Sachverhalte stufengerecht zu dokumentieren</SoftSkill>."," Es <SoftSkill>fällt Ihnen leicht, komplexe Sachverhalte stufengerecht darzustellen</SoftSkill> und <SoftSkill>es fällt Ihnen leicht, komplexe Sachverhalte stufengerecht zu dokumentieren</SoftSkill>.",['dokumentieren'],"['es fällt Ihnen leicht, komplexe Sachverhalte stufengerecht zu dokumentieren']","['fällt Ihnen leicht, komplexe Sachverhalte stufengerecht darzustellen']",1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.8571428571428571, 'p': 0.6666666666666666, 'f': 0.7499999950781251}, 'rouge-2': {'r': 0.8333333333333334, 'p': 0.625, 'f': 0.7142857093877552}, 'rouge-l': {'r': 0.8571428571428571, 'p': 0.6666666666666666, 'f': 0.7499999950781251}}]]",[0.7776527428061779],0.7499999950781251,0.7142857093877552,0.7499999950781251,0.7776527428061779,15,False,MWA
316,•  <SoftSkill>Präzise Arbeitsweise</SoftSkill> sowie <SoftSkill>unternehmerisches Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C> ->,<SoftSkill>Präzise Arbeitsweise</SoftSkill> sowie <SoftSkill>unternehmerisches Denken</SoftSkill> und <SoftSkill>unternehmerisches Handeln</SoftSkill>.,<SoftSkill>Präzise Arbeitsweise</SoftSkill> sowie <SoftSkill>unternehmerisches Denken</SoftSkill> und <SoftSkill>unternehmerisches Handeln</SoftSkill>.,['Handeln'],['unternehmerisches Handeln'],['Präzise Arbeitsweise'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[4.791824099217818e-155],0.0,0.0,0.0,4.791824099217818e-155,21,False,OWA
317," Sie bringen ein <SoftSkill>ausgeprägtes Interesse am Bildungswesen</SoftSkill> mit und überzeugen durch Ihre <SoftSkill_C>strukturierte</SoftSkill_C>, <SoftSkill_C>ziel-</SoftSkill_C> und <SoftSkill>dienstleistungsorientierte Arbeit</SoftSkill>. ->"," Sie bringen ein <SoftSkill>ausgeprägtes Interesse am Bildungswesen</SoftSkill> mit und überzeugen durch Ihre <SoftSkill>strukturierte Arbeit</SoftSkill>, <SoftSkill>zielorientierte Arbeit</SoftSkill> und <SoftSkill>dienstleistungsorientierte Arbeit</SoftSkill>."," Sie bringen ein <SoftSkill>ausgeprägtes Interesse am Bildungswesen</SoftSkill> mit und überzeugen durch Ihre <SoftSkill>strukturierte Arbeit</SoftSkill>, <SoftSkill>zielorientierte Arbeit</SoftSkill> und <SoftSkill>dienstleistungsorientierte Arbeit</SoftSkill>.","['strukturierte', 'ziel-']","['strukturierte Arbeit', 'zielorientierte Arbeit']","['ausgeprägtes Interesse am Bildungswesen', 'strukturierte Arbeit']",2,2,50.0,1.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}]]","[5.888921836602684e-155, 0.5564554689727036]",0.24999999750000004,0.0,0.24999999750000004,0.2782277344863518,41,False,HOWA
318,Sie haben ein <SoftSkill>ausgeprägtes Flair für Kommunikation</SoftSkill> und <SoftSkill_C>Marketing</SoftSkill_C> im industriellen Umfeld und eine <SoftSkill>Affinität zu Hightech und Digitalisierung</SoftSkill>. ->,Sie haben ein <SoftSkill>ausgeprägtes Flair für Kommunikation</SoftSkill> und <SoftSkill>ein ausgeprägtes Flair für Marketing</SoftSkill> im industriellen Umfeld und eine <SoftSkill>Affinität zu Hightech und Digitalisierung</SoftSkill>.,Sie haben ein <SoftSkill>ausgeprägtes Flair für Kommunikation</SoftSkill> und <SoftSkill>ein ausgeprägtes Flair für Marketing</SoftSkill> im industriellen Umfeld und eine <SoftSkill>Affinität zu Hightech und Digitalisierung</SoftSkill>.,['Marketing'],['ein ausgeprägtes Flair für Marketing'],['ausgeprägtes Flair für Kommunikation'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.75, 'p': 0.6, 'f': 0.6666666617283951}, 'rouge-2': {'r': 0.6666666666666666, 'p': 0.5, 'f': 0.5714285665306124}, 'rouge-l': {'r': 0.75, 'p': 0.6, 'f': 0.6666666617283951}}]]",[0.6728739959441795],0.6666666617283951,0.5714285665306124,0.6666666617283951,0.6728739959441795,14,False,MWA
319," Weiterhin verfügen Sie über <SoftSkill>ausgeprägten verkäuferischen Instinkt</SoftSkill>, <SoftSkill>Durchhaltevermögen</SoftSkill> und <SoftSkill_C>Dienstleistungs-</SoftSkill_C>, <SoftSkill_C>Organisations-</SoftSkill_C> und
<SoftSkill>Kommunikationsstärken</SoftSkill>. ->","  Weiterhin verfügen Sie über <SoftSkill>ausgeprägten verkäuferischen Instinkt</SoftSkill>, <SoftSkill>Durchhaltevermögen</SoftSkill> und <SoftSkill>Dienstleistungsstärken</SoftSkill>, <SoftSkill>Organisationsstärken</SoftSkill> und <SoftSkill>Kommunikationsstärken</SoftSkill>.","  Weiterhin verfügen Sie über <SoftSkill>ausgeprägten verkäuferischen Instinkt</SoftSkill>, <SoftSkill>Durchhaltevermögen</SoftSkill> und <SoftSkill>Dienstleistungsstärken</SoftSkill>, <SoftSkill>Organisationsstärken</SoftSkill> und <SoftSkill>Kommunikationsstärken</SoftSkill>.","['Dienstleistungs-', 'Organisations-']","['Dienstleistungsstärken', 'Organisationsstärken']","['ausgeprägten verkäuferischen Instinkt', 'Durchhaltevermögen']",2,2,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]","[2.7159342592668125e-78, 5.1911242831876394e-155]",0.0,0.0,0.0,1.3579671296334062e-78,46,False,HOWA
320," Für diese Tätigkeit stellen wir uns eine <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>teamfähige</SoftSkill_C> und <SoftSkill>humorvolle Persönlichkeit</SoftSkill> vor, die eine kaufmännische oder gleichwertige Ausbildung mit medizinischem Hintergrund mitbringt. ->"," Für diese Tätigkeit stellen wir uns eine <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>humorvolle Persönlichkeit</SoftSkill> vor, die eine kaufmännische oder gleichwertige Ausbildung mit medizinischem Hintergrund mitbringt."," Für diese Tätigkeit stellen wir uns eine <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>humorvolle Persönlichkeit</SoftSkill> vor, die eine kaufmännische oder gleichwertige Ausbildung mit medizinischem Hintergrund mitbringt.","['kommunikative', 'teamfähige']","['kommunikative Persönlichkeit', 'teamfähige Persönlichkeit']","['kommunikative Persönlichkeit', 'teamfähige Persönlichkeit']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
321," Sie sind eine <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill>. ->","  Sie sind eine <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill>.","  Sie sind eine <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill>.",['kommunikative'],['kommunikative Persönlichkeit'],['kommunikative Persönlichkeit'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
322,Eine <SoftSkill>einwandfreie Gesundheit</SoftSkill> und eine <SoftSkill_C>hohe körperliche</SoftSkill_C> und <SoftSkill>mentale Belastbarkeit</SoftSkill> setzen wir ebenfalls voraus. ->,Eine <SoftSkill>einwandfreie Gesundheit</SoftSkill> und eine <SoftSkill>hohe körperliche Belastbarkeit</SoftSkill> und <SoftSkill>mentale Belastbarkeit</SoftSkill> setzen wir ebenfalls voraus.,Eine <SoftSkill>einwandfreie Gesundheit</SoftSkill> und eine <SoftSkill>hohe körperliche Belastbarkeit</SoftSkill> und <SoftSkill>mentale Belastbarkeit</SoftSkill> setzen wir ebenfalls voraus.,['hohe körperliche'],['hohe körperliche Belastbarkeit'],['einwandfreie Gesundheit'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[2.3826920151490716e-78],0.0,0.0,0.0,2.3826920151490716e-78,21,False,OWA
323,Zudem hast du <SoftSkill>Freude an Sprachen</SoftSkill> und <SoftSkill_C>Zahlen</SoftSkill_C> und du bist bereit 3 Jahre dein Bestes zu geben? ->,Zudem hast du <SoftSkill>Freude an Sprachen</SoftSkill> und <SoftSkill>Freude an Zahlen</SoftSkill> und du bist bereit 3 Jahre dein Bestes zu geben?,Zudem hast du <SoftSkill>Freude an Sprachen</SoftSkill> und <SoftSkill>Freude an Zahlen</SoftSkill> und du bist bereit 3 Jahre dein Bestes zu geben?,['Zahlen'],['Freude an Zahlen'],['Freude an Sprachen'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}, 'rouge-2': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}}]]",[0.5716047757030513],0.6666666616666668,0.4999999950000001,0.6666666616666668,0.5716047757030513,5,False,MWA
324," Kaufmännische Ausbildung Spediteur
<SoftSkill>Freundliches Auftreten</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
Berufserfahrung in der Spedition
<SoftSkill_C>Selbständiges</SoftSkill_C> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill>, <SoftSkill>kundenorientiert</SoftSkill>
Sprachen Deutsch und Spanisch Pflicht (weitere Sprachen von Vorteil) ->"," Kaufmännische Ausbildung Spediteur
<SoftSkill>Freundliches Auftreten</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
Berufserfahrung in der Spedition
<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill>, <SoftSkill>kundenorientiert</SoftSkill>
Sprachen Deutsch und Spanisch Pflicht (weitere Sprachen von Vorteil)"," Kaufmännische Ausbildung Spediteur
<SoftSkill>Freundliches Auftreten</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
Berufserfahrung in der Spedition
<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill>, <SoftSkill>kundenorientiert</SoftSkill>
Sprachen Deutsch und Spanisch Pflicht (weitere Sprachen von Vorteil)",['Selbständiges'],['Selbständiges Arbeiten'],['Freundliches Auftreten'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[0.19803162353826256],0.0,0.0,0.0,0.19803162353826256,15,False,OWA
325," <SoftSkill>Kontaktfreude</SoftSkill>, <SoftSkill>Kommunikationsstärke</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>
<SoftSkill_C>Selbstständige</SoftSkill_C> und <SoftSkill>zielorientierte Arbeitsweise</SoftSkill> sowie <SoftSkill>hohes Engagement</SoftSkill>
Abgeschlossene kaufm. ->"," <SoftSkill>Kontaktfreude</SoftSkill>, <SoftSkill>Kommunikationsstärke</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>
<SoftSkill>Selbstständige Arbeitsweise</SoftSkill> und <SoftSkill>zielorientierte Arbeitsweise</SoftSkill> sowie <SoftSkill>hohes Engagement</SoftSkill>
Abgeschlossene kaufm."," <SoftSkill>Kontaktfreude</SoftSkill>, <SoftSkill>Kommunikationsstärke</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>
<SoftSkill>Selbstständige Arbeitsweise</SoftSkill> und <SoftSkill>zielorientierte Arbeitsweise</SoftSkill> sowie <SoftSkill>hohes Engagement</SoftSkill>
Abgeschlossene kaufm.",['Selbstständige'],['Selbstständige Arbeitsweise'],['Kontaktfreude'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[5.316125754364291e-232],0.0,0.0,0.0,5.316125754364291e-232,23,False,OWA
326," Zudem bist du eine <SoftSkill_C>offene</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>aufgestellte Person</SoftSkill>. ->"," Zudem bist du eine <SoftSkill>offene Person</SoftSkill>, <SoftSkill>zuverlässige Person</SoftSkill> und <SoftSkill>aufgestellte Person</SoftSkill>."," Zudem bist du eine <SoftSkill>offene Person</SoftSkill>, <SoftSkill>zuverlässige Person</SoftSkill> und <SoftSkill>aufgestellte Person</SoftSkill>.","['offene', 'zuverlässige']","['offene Person', 'zuverlässige Person']","['offene Person', 'zuverlässige Person']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
