idx,input,expected_text,generated_text,input_skills_all,expected_skills_all,generated_skills_all,num_skills_all,num_gen_skills_all,percent_skills_match_all,num_skills_match_all,rouge_scores_skill_all,bleu_scores_skill_all,rouge1_avg_skill_all,rouge2_avg_skill_all,rougeL_avg_skill_all,bleu_avg_skill_all,levenshtein_skill_all,mismatched_ALL,Problem type
253,<SoftSkill_C>Denken</SoftSkill_C> und <SoftSkill>handelst du kundenorientiert</SoftSkill>? ->,<SoftSkill>Denkst du kundenorientiert</SoftSkill> und <SoftSkill>handelst du kundenorientiert</SoftSkill>?,<SoftSkill>Denken</SoftSkill> und <SoftSkill>handelst du kundenorientiert</SoftSkill>?,"['Denken', 'handelst du kundenorientiert']","['Denkst du kundenorientiert', 'handelst du kundenorientiert']","['Denken', 'handelst du kundenorientiert']",2,2,50.0,1.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[0.02155690516497149, 1.0]",0.4999999975,0.4999999975,0.4999999975,0.5107784525824858,20,False,MWA
254,Sie sind <SoftSkill>motiviert eine neue Führungsaufgabe zu übernehmen</SoftSkill> und bringen eine <SoftSkill_C>hohe Sozial-</SoftSkill_C> und <SoftSkill>Methodenkompetenz</SoftSkill> mit. ->,Sie sind <SoftSkill>motiviert eine neue Führungsaufgabe zu übernehmen</SoftSkill> und bringen eine <SoftSkill>hohe Sozialkompetenz</SoftSkill> und <SoftSkill>Methodenkompetenz</SoftSkill> mit.,Sie sind <SoftSkill>motiviert eine neue Führungsaufgabe zu übernehmen</SoftSkill> und bringen eine <SoftSkill>hohe Sozialkompetenz</SoftSkill> und <SoftSkill>Methodenkompetenz</SoftSkill> mit.,"['motiviert eine neue Führungsaufgabe zu übernehmen', 'hohe Sozial-', 'Methodenkompetenz']","['motiviert eine neue Führungsaufgabe zu übernehmen', 'hohe Sozialkompetenz', 'Methodenkompetenz']","['motiviert eine neue Führungsaufgabe zu übernehmen', 'hohe Sozialkompetenz', 'Methodenkompetenz']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.6666666633333334,0.999999995,1.0,0,False,HOWA
255," Eine <SoftSkill_C>freundliche</SoftSkill_C>, <SoftSkill_C>motivierte</SoftSkill_C> und <SoftSkill>interessierte Persönlichkeit</SoftSkill> sowie <SoftSkill>Reisebereitschaft</SoftSkill> (innerhalb CH) runden Ihr Profil ab. ->"," Eine <SoftSkill>freundliche Persönlichkeit</SoftSkill>, <SoftSkill>motivierte Persönlichkeit</SoftSkill> und <SoftSkill>interessierte Persönlichkeit</SoftSkill> sowie <SoftSkill>Reisebereitschaft</SoftSkill> (innerhalb CH) runden Ihr Profil ab."," Eine <SoftSkill>freundliche Persönlichkeit</SoftSkill>, <SoftSkill>motivierte Persönlichkeit</SoftSkill> und <SoftSkill>interessierte Persönlichkeit</SoftSkill> sowie <SoftSkill>Reisebereitschaft</SoftSkill> (innerhalb CH) runden Ihr Profil ab.","['freundliche', 'motivierte', 'interessierte Persönlichkeit', 'Reisebereitschaft']","['freundliche Persönlichkeit', 'motivierte Persönlichkeit', 'interessierte Persönlichkeit', 'Reisebereitschaft']","['freundliche Persönlichkeit', 'motivierte Persönlichkeit', 'interessierte Persönlichkeit', 'Reisebereitschaft']",4,4,100.0,4.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.74999999625,0.999999995,1.0,0,False,MC
256," Für unsere Finanzbuchhaltung am Standort in Luzern suchen wir ab sofort eine <SoftSkill_C>kommunikative</SoftSkill_C> und <SoftSkill>selbständige Person</SoftSkill> als
Purchase-to-Pay / SAP IM Administrator/in ->",Für unsere Finanzbuchhaltung am Standort in Luzern suchen wir ab sofort eine <SoftSkill>kommunikative Person</SoftSkill> und <SoftSkill>selbständige Person</SoftSkill> als Purchase-to-Pay / SAP IM Administrator/in.,Für unsere Finanzbuchhaltung am Standort in Luzern suchen wir ab sofort eine <SoftSkill>kommunikative Person</SoftSkill> und <SoftSkill>selbständige Person</SoftSkill> als Purchase-to-Pay / SAP IM Administrator/in.,"['kommunikative', 'selbständige Person']","['kommunikative Person', 'selbständige Person']","['kommunikative Person', 'selbständige Person']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
257," Als <SoftSkill_C>offene</SoftSkill_C> und <SoftSkill>erfahrene Führungsperson</SoftSkill>, vorzugsweise aus dem Dienstleistungsbereich, pflegen Sie eine professionelle und verantwortungsbewusste Zusammenarbeit mit den verschiedensten Interessengruppen. ->"," Als <SoftSkill>offene Führungsperson</SoftSkill> und <SoftSkill>erfahrene Führungsperson</SoftSkill>, vorzugsweise aus dem Dienstleistungsbereich, pflegen Sie eine professionelle und verantwortungsbewusste Zusammenarbeit mit den verschiedensten Interessengruppen."," Als <SoftSkill>offene Führungsperson</SoftSkill> und <SoftSkill>erfahrene Führungsperson</SoftSkill>, vorzugsweise aus dem Dienstleistungsbereich, pflegen Sie eine professionelle und verantwortungsbewusste Zusammenarbeit mit den verschiedensten Interessengruppen.","['offene', 'erfahrene Führungsperson']","['offene Führungsperson', 'erfahrene Führungsperson']","['offene Führungsperson', 'erfahrene Führungsperson']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
258," <SoftSkill_C>Gepflegtes Äusseres</SoftSkill_C> und <SoftSkill>angenehme Umgangsformen</SoftSkill>
Schweizer Domizil ->",<SoftSkill>Gepflegtes Äusseres</SoftSkill> und <SoftSkill>angenehme Umgangsformen</SoftSkill> Schweizer Domizil,<SoftSkill>Gepflegtes Äusseres</SoftSkill> und <SoftSkill>angenehme Umgangsformen</SoftSkill> Schweizer Domizil,"['Gepflegtes Äusseres', 'angenehme Umgangsformen']","['Gepflegtes Äusseres', 'angenehme Umgangsformen']","['Gepflegtes Äusseres', 'angenehme Umgangsformen']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,NONE
259," <SoftSkill>kontaktfreudig</SoftSkill> und <SoftSkill>professionell im Auftreten</SoftSkill>
<SoftSkill>initiativ</SoftSkill>, <SoftSkill>selbständig</SoftSkill> und <SoftSkill>verantwortungsbewusst</SoftSkill>
<SoftSkill>pragmatisch</SoftSkill>, <SoftSkill_C>lösungs-</SoftSkill_C> und <SoftSkill>leistungsorientiert</SoftSkill>
<SoftSkill>engagiert</SoftSkill>, <SoftSkill>ehrgeizig</SoftSkill> und <SoftSkill>kollegial</SoftSkill> ->"," <SoftSkill>kontaktfreudig</SoftSkill> und <SoftSkill>professionell im Auftreten</SoftSkill>
<SoftSkill>initiativ</SoftSkill>, <SoftSkill>selbständig</SoftSkill> und <SoftSkill>verantwortungsbewusst</SoftSkill>
<SoftSkill>pragmatisch</SoftSkill>, <SoftSkill>lösungsorientiert</SoftSkill> und <SoftSkill>leistungsorientiert</SoftSkill>
<SoftSkill>engagiert</SoftSkill>, <SoftSkill>ehrgeizig</SoftSkill> und <SoftSkill>kollegial</SoftSkill>"," <SoftSkill>kontaktfreudig</SoftSkill> und <SoftSkill>professionell im Auftreten</SoftSkill>
<SoftSkill>initiativ</SoftSkill>, <SoftSkill>selbständig</SoftSkill> und <SoftSkill>verantwortungsbewusst</SoftSkill>
<SoftSkill>pragmatisch</SoftSkill>, <SoftSkill>lösungsorientiert</SoftSkill> und <SoftSkill>leistungsorientiert</SoftSkill>
<SoftSkill>engagiert</SoftSkill>, <SoftSkill>ehrgeizig</SoftSkill> und <SoftSkill>kollegial</SoftSkill>","['kontaktfreudig', 'professionell im Auftreten', 'initiativ', 'selbständig', 'verantwortungsbewusst', 'pragmatisch', 'lösungs-', 'leistungsorientiert', 'engagiert', 'ehrgeizig', 'kollegial']","['kontaktfreudig', 'professionell im Auftreten', 'initiativ', 'selbständig', 'verantwortungsbewusst', 'pragmatisch', 'lösungsorientiert', 'leistungsorientiert', 'engagiert', 'ehrgeizig', 'kollegial']","['kontaktfreudig', 'professionell im Auftreten', 'initiativ', 'selbständig', 'verantwortungsbewusst', 'pragmatisch', 'lösungsorientiert', 'leistungsorientiert', 'engagiert', 'ehrgeizig', 'kollegial']",11,11,100.0,11.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9999999949999997,0.09090909045454545,0.9999999949999997,1.0,0,False,HOWA
260,•  <SoftSkill_C>Pflicht-</SoftSkill_C> und <SoftSkill>verantwortungsbewusst</SoftSkill> ->,<SoftSkill>Pflichtbewusst</SoftSkill> und <SoftSkill>verantwortungsbewusst</SoftSkill>,<SoftSkill>Pflichtbewusst</SoftSkill> und <SoftSkill>verantwortungsbewusst</SoftSkill>,"['Pflicht-', 'verantwortungsbewusst']","['Pflichtbewusst', 'verantwortungsbewusst']","['Pflichtbewusst', 'verantwortungsbewusst']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.0,0.999999995,1.0,0,False,HOWA
261," •  <SoftSkill_C>Selbständige</SoftSkill_C> und <SoftSkill>lösungsorientierte Arbeitsweise</SoftSkill>, u
<SoftSkill>nternehmerisch denkend</SoftSkill> ->"," • <SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>lösungsorientierte Arbeitsweise</SoftSkill>, u<SoftSkill>nternehmerisch denkend</SoftSkill>"," • <SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>lösungsorientierte Arbeitsweise</SoftSkill>, u<SoftSkill>nternehmerisch denkend</SoftSkill>","['Selbständige', 'lösungsorientierte Arbeitsweise', 'nternehmerisch denkend']","['Selbständige Arbeitsweise', 'lösungsorientierte Arbeitsweise', 'nternehmerisch denkend']","['Selbständige Arbeitsweise', 'lösungsorientierte Arbeitsweise', 'nternehmerisch denkend']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
262,Sie sind eine <SoftSkill_C>belastbare</SoftSkill_C> sowie <SoftSkill>detailorientierte Persönlichkeit</SoftSkill> und <SoftSkill>arbeiten gerne mit Eigeninitiative</SoftSkill>. ->,Sie sind eine <SoftSkill>belastbare Persönlichkeit</SoftSkill> sowie <SoftSkill>detailorientierte Persönlichkeit</SoftSkill> und <SoftSkill>arbeiten gerne mit Eigeninitiative</SoftSkill>.,Sie sind eine <SoftSkill>belastbare Persönlichkeit</SoftSkill> sowie <SoftSkill>detailorientierte Persönlichkeit</SoftSkill> und <SoftSkill>arbeiten gerne mit Eigeninitiative</SoftSkill>.,"['belastbare', 'detailorientierte Persönlichkeit', 'arbeiten gerne mit Eigeninitiative']","['belastbare Persönlichkeit', 'detailorientierte Persönlichkeit', 'arbeiten gerne mit Eigeninitiative']","['belastbare Persönlichkeit', 'detailorientierte Persönlichkeit', 'arbeiten gerne mit Eigeninitiative']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
263," Sie sind eine <SoftSkill_C>offene</SoftSkill_C>, <SoftSkill_C>kommunikative</SoftSkill_C> und <SoftSkill>stabile Persönlichkeit</SoftSkill>. ->"," Sie sind eine <SoftSkill>offene Persönlichkeit</SoftSkill>, <SoftSkill>kommunikative Persönlichkeit</SoftSkill> und <SoftSkill>stabile Persönlichkeit</SoftSkill>."," Sie sind eine <SoftSkill>offene Persönlichkeit</SoftSkill>, <SoftSkill>kommunikative Persönlichkeit</SoftSkill> und <SoftSkill>stabile Persönlichkeit</SoftSkill>.","['offene', 'kommunikative', 'stabile Persönlichkeit']","['offene Persönlichkeit', 'kommunikative Persönlichkeit', 'stabile Persönlichkeit']","['offene Persönlichkeit', 'kommunikative Persönlichkeit', 'stabile Persönlichkeit']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
264,Sie <SoftSkill>handeln lösungs-</SoftSkill> und <SoftSkill_C>zielorientiert</SoftSkill_C> und nutzen dabei Ihren Gestaltungsspielraum. ->,Sie <SoftSkill>handeln lösungsorientiert</SoftSkill> und <SoftSkill>handeln zielorientiert</SoftSkill> und nutzen dabei Ihren Gestaltungsspielraum.,Sie <SoftSkill>handeln lösungsorientiert</SoftSkill> und <SoftSkill>handeln zielorientiert</SoftSkill> und nutzen dabei Ihren Gestaltungsspielraum.,"['handeln lösungs-', 'zielorientiert']","['handeln lösungsorientiert', 'handeln zielorientiert']","['handeln lösungsorientiert', 'handeln zielorientiert']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,HOWA
265,•  <SoftSkill>Fähigkeit zum Zuhören</SoftSkill> und <SoftSkill_C>Dialog</SoftSkill_C> ->,<SoftSkill>Fähigkeit zum Zuhören</SoftSkill> und <SoftSkill>Fähigkeit zum Dialog</SoftSkill>.,<SoftSkill>Fähigkeit zum Zuhören</SoftSkill> und <SoftSkill>Fähigkeit zum Dialog</SoftSkill>.,"['Fähigkeit zum Zuhören', 'Dialog']","['Fähigkeit zum Zuhören', 'Fähigkeit zum Dialog']","['Fähigkeit zum Zuhören', 'Fähigkeit zum Dialog']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MWA
266,Gutes Fachwissen sowie <SoftSkill_C>Prozess-</SoftSkill_C> und <SoftSkill>Netzwerkkompetenz</SoftSkill> runden Ihr Profil ab. ->,Gutes Fachwissen sowie <SoftSkill>Prozesskompetenz</SoftSkill> und <SoftSkill>Netzwerkkompetenz</SoftSkill> runden Ihr Profil ab.,Gutes Fachwissen sowie <SoftSkill>Prozesskompetenz</SoftSkill> und <SoftSkill>Netzwerkkompetenz</SoftSkill> runden Ihr Profil ab.,"['Prozess-', 'Netzwerkkompetenz']","['Prozesskompetenz', 'Netzwerkkompetenz']","['Prozesskompetenz', 'Netzwerkkompetenz']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.0,0.999999995,1.0,0,False,HOWA
267,Unser motiviertes und gut eingespieltes Team freut sich auf eine <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>selbstständige Persönlichkeit</SoftSkill> mit <SoftSkill>rascher Auffassungsgabe</SoftSkill>. ->,Unser motiviertes und gut eingespieltes Team freut sich auf eine <SoftSkill>zuverlässige Persönlichkeit</SoftSkill> und <SoftSkill>selbstständige Persönlichkeit</SoftSkill> mit <SoftSkill>rascher Auffassungsgabe</SoftSkill>.,Unser motiviertes und gut eingespieltes Team freut sich auf eine <SoftSkill>zuverlässige Persönlichkeit</SoftSkill> und <SoftSkill>selbstständige Persönlichkeit</SoftSkill> mit <SoftSkill>rascher Auffassungsgabe</SoftSkill>.,"['zuverlässige', 'selbstständige Persönlichkeit', 'rascher Auffassungsgabe']","['zuverlässige Persönlichkeit', 'selbstständige Persönlichkeit', 'rascher Auffassungsgabe']","['zuverlässige Persönlichkeit', 'selbstständige Persönlichkeit', 'rascher Auffassungsgabe']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
268," •  Ihre  Stärken sind  ein  <SoftSkill_C>teamorientiertes</SoftSkill_C>,  <SoftSkill>kommunikatives  Auftreten</SoftSkill>  sowie ihre
<SoftSkill>selbständige Arbeitsweise</SoftSkill> ->"," • Ihre Stärken sind ein <SoftSkill>teamorientiertes Auftreten</SoftSkill>, <SoftSkill>kommunikatives Auftreten</SoftSkill> sowie ihre <SoftSkill>selbständige Arbeitsweise</SoftSkill>"," • Ihre Stärken sind ein <SoftSkill>teamorientiertes Auftreten</SoftSkill>, <SoftSkill>kommunikatives Auftreten</SoftSkill> sowie ihre <SoftSkill>selbständige Arbeitsweise</SoftSkill>","['teamorientiertes', 'kommunikatives  Auftreten', 'selbständige Arbeitsweise']","['teamorientiertes Auftreten', 'kommunikatives Auftreten', 'selbständige Arbeitsweise']","['teamorientiertes Auftreten', 'kommunikatives Auftreten', 'selbständige Arbeitsweise']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
