,idx,input,generated_text,expected_text,wrong GPT3,Problem type,USAGE FLAG
244,430,•  Sie <SoftSkill>arbeiten sowohl prozess-</SoftSkill> und <SoftSkill_C>zielorientiert</SoftSkill_C> sowie <SoftSkill_C>konzeptionell</SoftSkill_C> mit dem nötigen Anteil <SoftSkill>Pragmatismus</SoftSkill> ->,• Sie <SoftSkill>arbeiten sowohl prozessorientiert</SoftSkill> und <SoftSkill>arbeiten sowohl zielorientiert</SoftSkill> sowie <SoftSkill>arbeiten konzeptionell</SoftSkill> mit dem nötigen Anteil <SoftSkill>Pragmatismus</SoftSkill>,• Sie <SoftSkill>arbeiten sowohl prozessorientiert</SoftSkill> und <SoftSkill>arbeiten sowohl zielorientiert</SoftSkill> sowie <SoftSkill>arbeiten konzeptionell</SoftSkill> mit dem nötigen Anteil <SoftSkill>Pragmatismus</SoftSkill>,1,HMDC,1.0
245,431,•  <SoftSkill_C>Qualitäts-</SoftSkill_C> und <SoftSkill>Ergebnisorientierung</SoftSkill> ->,<SoftSkill>Qualitätsorientierung</SoftSkill> und <SoftSkill>Ergebnisorientierung</SoftSkill>,<SoftSkill>Qualitätsorientierung</SoftSkill> und <SoftSkill>Ergebnisorientierung</SoftSkill>,1,HOWA,1.0
246,432,Zudem bringen Sie <SoftSkill_C>Offenheit</SoftSkill_C> und <SoftSkill>Begeisterungsfähigkeit für Veränderungsprojekte</SoftSkill> mit. ->,Zudem bringen Sie <SoftSkill>Offenheit für Veränderungsprojekte</SoftSkill> und <SoftSkill>Begeisterungsfähigkeit für Veränderungsprojekte</SoftSkill> mit.,Zudem bringen Sie <SoftSkill>Offenheit für Veränderungsprojekte</SoftSkill> und <SoftSkill>Begeisterungsfähigkeit für Veränderungsprojekte</SoftSkill> mit.,1,MWA,1.0
247,433,Du bist eine <SoftSkill_C>offene</SoftSkill_C> und <SoftSkill>freundliche Person</SoftSkill>. ->,Du bist eine <SoftSkill>offene Person</SoftSkill> und <SoftSkill>freundliche Person</SoftSkill>.,Du bist eine <SoftSkill>offene Person</SoftSkill> und <SoftSkill>freundliche Person</SoftSkill>.,1,OWA,1.0
248,434,Ihr <SoftSkill>Verkaufstalent</SoftSkill> konnten Sie in Ihrer bisherigen Tätigkeit erfolgreich einbringen und <SoftSkill_C>umsetzen</SoftSkill_C>. ->,Ihr <SoftSkill>Verkaufstalent</SoftSkill> konnten Sie in Ihrer bisherigen Tätigkeit erfolgreich einbringen und <SoftSkill>umsetzen</SoftSkill>.,Ihr <SoftSkill>Verkaufstalent</SoftSkill> konnten Sie in Ihrer bisherigen Tätigkeit erfolgreich einbringen und <SoftSkill>umsetzen</SoftSkill>.,1,NONE,1.0
249,435,Du hast ein <SoftSkill>Flair für Zahlen</SoftSkill> und <SoftSkill_C>verstehst den Umgang mit Geld</SoftSkill_C>. ->,Du hast ein <SoftSkill>Flair für Zahlen</SoftSkill> und <SoftSkill>verstehst den Umgang mit Geld</SoftSkill>.,Du hast ein <SoftSkill>Flair für Zahlen</SoftSkill> und <SoftSkill>verstehst den Umgang mit Geld</SoftSkill>.,1,NONE,1.0
250,436," •  <SoftSkill>Interesse an Physik</SoftSkill>, <SoftSkill_C>technischen Zusammenhängen</SoftSkill_C> und am <SoftSkill_C>technischen Fortschritt</SoftSkill_C> ->"," • <SoftSkill>Interesse an Physik</SoftSkill>, <SoftSkill>Interesse an technischen Zusammenhängen</SoftSkill> und <SoftSkill>Interesse an technischen Fortschritt</SoftSkill>"," • <SoftSkill>Interesse an Physik</SoftSkill>, <SoftSkill>Interesse an technischen Zusammenhängen</SoftSkill> und <SoftSkill>Interesse an technischen Fortschritt</SoftSkill>",1,MWA/MC,1.0
251,437," Als Ergänzung unseres IT-Teams suchen wir eine <SoftSkill_C>dynamische</SoftSkill_C>, <SoftSkill>neugierige Persönlichkeit</SoftSkill> als ->"," Als Ergänzung unseres IT-Teams suchen wir eine <SoftSkill>dynamische Persönlichkeit</SoftSkill>, <SoftSkill>neugierige Persönlichkeit</SoftSkill> als"," Als Ergänzung unseres IT-Teams suchen wir eine <SoftSkill>dynamische Persönlichkeit</SoftSkill>, <SoftSkill>neugierige Persönlichkeit</SoftSkill> als",1,OWA,1.0
252,438," Ihre <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C> wie auch <SoftSkill>flexible Arte</SoftSkill> zeichnet Sie aus. ->"," Ihre <SoftSkill>kommunikative Arte</SoftSkill>, <SoftSkill>engagierte Arte</SoftSkill>, <SoftSkill>belastbare Arte</SoftSkill> wie auch <SoftSkill>flexible Arte</SoftSkill> zeichnet Sie aus."," Ihre <SoftSkill>kommunikative Arte</SoftSkill>, <SoftSkill>engagierte Arte</SoftSkill>, <SoftSkill>belastbare Arte</SoftSkill> wie auch <SoftSkill>flexible Arte</SoftSkill> zeichnet Sie aus.",1,MC,1.0
253,439,•  <SoftSkill_C>gepflegter</SoftSkill_C>/<SoftSkill>sorgfältiger Umgang mit Fahrzeugen und Hilfsmitteln</SoftSkill> ->,<SoftSkill>gepflegter Umgang mit Fahrzeugen und Hilfsmitteln</SoftSkill>/<SoftSkill>sorgfältiger Umgang mit Fahrzeugen und Hilfsmitteln</SoftSkill>,<SoftSkill>gepflegter Umgang mit Fahrzeugen und Hilfsmitteln</SoftSkill>/<SoftSkill>sorgfältiger Umgang mit Fahrzeugen und Hilfsmitteln</SoftSkill>,1,MWA,1.0
254,440," Sie <SoftSkill_C>denken</SoftSkill_C> und <SoftSkill>handeln konsequent dienstleistungsorientiert</SoftSkill>, überzeugen durch <SoftSkill>Fachkompetenz</SoftSkill> und einem <SoftSkill_C>sicheren</SoftSkill_C>, <SoftSkill>kommunikativen Auftreten</SoftSkill>. ->"," Sie <SoftSkill>denken konsequent dienstleistungsorientiert</SoftSkill> und <SoftSkill>handeln konsequent dienstleistungsorientiert</SoftSkill>, überzeugen durch <SoftSkill>Fachkompetenz</SoftSkill> und einem <SoftSkill>sicheren Auftreten</SoftSkill>, <SoftSkill>kommunikativen Auftreten</SoftSkill>."," Sie <SoftSkill>denken konsequent dienstleistungsorientiert</SoftSkill> und <SoftSkill>handeln konsequent dienstleistungsorientiert</SoftSkill>, überzeugen durch <SoftSkill>Fachkompetenz</SoftSkill> und einem <SoftSkill>sicheren Auftreten</SoftSkill>, <SoftSkill>kommunikativen Auftreten</SoftSkill>.",1,MWA,1.0
255,441," Sind Sie die <SoftSkill_C>aufgeweckte</SoftSkill_C> und <SoftSkill>offene Persönlichkeit</SoftSkill>, die unsere Teams mit viel Engagement unterstützt? ->"," Sind Sie die <SoftSkill>aufgeweckte Persönlichkeit</SoftSkill> und <SoftSkill>offene Persönlichkeit</SoftSkill>, die unsere Teams mit viel Engagement unterstützt?"," Sind Sie die <SoftSkill>aufgeweckte Persönlichkeit</SoftSkill> und <SoftSkill>offene Persönlichkeit</SoftSkill>, die unsere Teams mit viel Engagement unterstützt?",1,OWA,1.0
256,442," Dabei lernst du <SoftSkill_C>sehr schnell</SoftSkill_C>, <SoftSkill>selbstständig Verantwortung zu übernehmen</SoftSkill> und erhältst einen Einblick in die attraktive, spannende Technik unserer Produkte. ->"," Dabei lernst du <SoftSkill>sehr schnell</SoftSkill>, <SoftSkill>selbstständig Verantwortung zu übernehmen</SoftSkill> und erhältst einen Einblick in die attraktive, spannende Technik unserer Produkte."," Dabei lernst du <SoftSkill>sehr schnell</SoftSkill>, <SoftSkill>selbstständig Verantwortung zu übernehmen</SoftSkill> und erhältst einen Einblick in die attraktive, spannende Technik unserer Produkte.",1,NONE,1.0
257,443," Sie sind <SoftSkill>in der Lage, Entscheidungen zu treffen</SoftSkill> und <SoftSkill_C>umzusetzen</SoftSkill_C> sowie <SoftSkill_C>vernetzt zu arbeiten</SoftSkill_C> und weisen eine <SoftSkill>gute Sozialkompetenz</SoftSkill> auf. ->"," Sie sind <SoftSkill>in der Lage, Entscheidungen zu treffen</SoftSkill> und <SoftSkill>in der Lage, Entscheidungen umzusetzen</SoftSkill> sowie <SoftSkill>in der Lage, vernetzt zu arbeiten</SoftSkill> und weisen eine <SoftSkill>gute Sozialkompetenz</SoftSkill> auf."," Sie sind <SoftSkill>in der Lage, Entscheidungen zu treffen</SoftSkill> und <SoftSkill>in der Lage, Entscheidungen umzusetzen</SoftSkill> sowie <SoftSkill>in der Lage, vernetzt zu arbeiten</SoftSkill> und weisen eine <SoftSkill>gute Sozialkompetenz</SoftSkill> auf.",1,MC,1.0
258,444,Für die Unterstützung unseres Produktmanagements im Produktsegment Sensor Solutions können wir einer <SoftSkill_C>dynamischen</SoftSkill_C> und <SoftSkill>kundenorientierten Persönlichkeit</SoftSkill> eine interessante Position anbieten. ->,Für die Unterstützung unseres Produktmanagements im Produktsegment Sensor Solutions können wir einer <SoftSkill>dynamischen Persönlichkeit</SoftSkill> und <SoftSkill>kundenorientierten Persönlichkeit</SoftSkill> eine interessante Position anbieten.,Für die Unterstützung unseres Produktmanagements im Produktsegment Sensor Solutions können wir einer <SoftSkill>dynamischen Persönlichkeit</SoftSkill> und <SoftSkill>kundenorientierten Persönlichkeit</SoftSkill> eine interessante Position anbieten.,1,OWA,1.0
259,445,<SoftSkill_C>Selbständige Arbeits-</SoftSkill_C> und <SoftSkill>sehr strukturierte Denkweise</SoftSkill> ->,<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>sehr strukturierte Denkweise</SoftSkill>,<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>sehr strukturierte Denkweise</SoftSkill>,1,HOWA,1.0
260,446," Zudem <SoftSkill>nimmt man Sie gerne als Berater/Beraterin</SoftSkill> und <SoftSkill_C>Coach</SoftSkill_C> wahr, der/die den <SoftSkill_C>Umgang mit Menschen schätzt</SoftSkill_C> und diese <SoftSkill>tatkräftig unterstützt</SoftSkill>. ->"," Zudem <SoftSkill>nimmt man Sie gerne als Berater/Beraterin</SoftSkill> und <SoftSkill>nimmt man Sie gerne als Coach</SoftSkill> wahr, der/die den <SoftSkill>Umgang mit Menschen schätzt</SoftSkill> und diese <SoftSkill>tatkräftig unterstützt</SoftSkill>."," Zudem <SoftSkill>nimmt man Sie gerne als Berater/Beraterin</SoftSkill> und <SoftSkill>nimmt man Sie gerne als Coach</SoftSkill> wahr, der/die den <SoftSkill>Umgang mit Menschen schätzt</SoftSkill> und diese <SoftSkill>tatkräftig unterstützt</SoftSkill>.",1,MDC,1.0
261,447,•  <SoftSkill_C>Geistige-</SoftSkill_C> und <SoftSkill>körperliche Belastbarkeit</SoftSkill> ->,<SoftSkill>Geistige Belastbarkeit</SoftSkill> und <SoftSkill>körperliche Belastbarkeit</SoftSkill>,<SoftSkill>Geistige Belastbarkeit</SoftSkill> und <SoftSkill>körperliche Belastbarkeit</SoftSkill>,1,HOWA,1.0
262,448,Mit ihrer <SoftSkill_C>sympathischen</SoftSkill_C> und <SoftSkill>freundlichen Art</SoftSkill> begrüssen Sie unsere Kundschaft am Empfangsschalter und am Telefon. ->,Mit ihrer <SoftSkill>sympathischen Art</SoftSkill> und <SoftSkill>freundlichen Art</SoftSkill> begrüssen Sie unsere Kundschaft am Empfangsschalter und am Telefon.,Mit ihrer <SoftSkill>sympathischen Art</SoftSkill> und <SoftSkill>freundlichen Art</SoftSkill> begrüssen Sie unsere Kundschaft am Empfangsschalter und am Telefon.,1,OWA,1.0
263,449," Zur
Verstärkung unseres kleinen Teams mit Hauptaufgaben im technischen Abrechnungswesen suchen wir eine junge, <SoftSkill_C>initiative</SoftSkill_C> und <SoftSkill>vernetzt denkende Persönlichkeit</SoftSkill>. ->"," Zur Verstärkung unseres kleinen Teams mit Hauptaufgaben im technischen Abrechnungswesen suchen wir eine junge, <SoftSkill>initiative denkende Persönlichkeit</SoftSkill> und <SoftSkill>vernetzt denkende Persönlichkeit</SoftSkill>."," Zur Verstärkung unseres kleinen Teams mit Hauptaufgaben im technischen Abrechnungswesen suchen wir eine junge, <SoftSkill>initiative denkende Persönlichkeit</SoftSkill> und <SoftSkill>vernetzt denkende Persönlichkeit</SoftSkill>.",1,MWA,1.0
264,450," Du hast <SoftSkill_C>typografisches</SoftSkill_C> und <SoftSkill>gestalterisches Feingefühl</SoftSkill>, bist <SoftSkill>kreativ</SoftSkill> und im Layout sicher. ->","  Du hast <SoftSkill>typografisches Feingefühl</SoftSkill> und <SoftSkill>gestalterisches Feingefühl</SoftSkill>, bist <SoftSkill>kreativ</SoftSkill> und im Layout sicher.","  Du hast <SoftSkill>typografisches Feingefühl</SoftSkill> und <SoftSkill>gestalterisches Feingefühl</SoftSkill>, bist <SoftSkill>kreativ</SoftSkill> und im Layout sicher.",1,OWA,1.0
265,451," Weiter  setzen  wir
<SoftSkill>stilsicheres	Deutsch</SoftSkill>  in  Wort  und  Schrift
und eine <SoftSkill_C>präzise</SoftSkill_C> und <SoftSkill>verständliche Ausdrucksweise</SoftSkill>
voraus. ->"," Weiter  setzen  wir
<SoftSkill>stilsicheres Deutsch</SoftSkill>  in  Wort  und  Schrift
und eine <SoftSkill>präzise Ausdrucksweise</SoftSkill> und <SoftSkill>verständliche Ausdrucksweise</SoftSkill>
voraus."," Weiter  setzen  wir
<SoftSkill>stilsicheres Deutsch</SoftSkill>  in  Wort  und  Schrift
und eine <SoftSkill>präzise Ausdrucksweise</SoftSkill> und <SoftSkill>verständliche Ausdrucksweise</SoftSkill>
voraus.",1,OWA,1.0
266,452," Weiter kennen Sie sich bestens in der Pneumatik und Hydraulik aus uns <SoftSkill>arbeiten sehr genau</SoftSkill>, <SoftSkill>zuverlässig</SoftSkill> und <SoftSkill_C>selbständig</SoftSkill_C>. ->"," Weiter kennen Sie sich bestens in der Pneumatik und Hydraulik aus uns <SoftSkill>arbeiten sehr genau</SoftSkill>, <SoftSkill>arbeiten zuverlässig</SoftSkill> und <SoftSkill>arbeiten selbständig</SoftSkill>."," Weiter kennen Sie sich bestens in der Pneumatik und Hydraulik aus uns <SoftSkill>arbeiten sehr genau</SoftSkill>, <SoftSkill>arbeiten zuverlässig</SoftSkill> und <SoftSkill>arbeiten selbständig</SoftSkill>.",1,MC,1.0
267,453,Die <SoftSkill_C>professionelle</SoftSkill_C> und <SoftSkill>praxisorientierte Organisation und Führung von Baustellen</SoftSkill> ist eine Ihrer Stärken. ->,Die <SoftSkill>professionelle Organisation und Führung von Baustellen</SoftSkill> und <SoftSkill>praxisorientierte Organisation und Führung von Baustellen</SoftSkill> ist eine Ihrer Stärken.,Die <SoftSkill>professionelle Organisation und Führung von Baustellen</SoftSkill> und <SoftSkill>praxisorientierte Organisation und Führung von Baustellen</SoftSkill> ist eine Ihrer Stärken.,1,MWA,1.0
268,454," •  <SoftSkill_C>Eigenständige</SoftSkill_C>, <SoftSkill_C>lösungsorientierte</SoftSkill_C> und <SoftSkill>innovative Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill> ->"," • <SoftSkill>Eigenständige Persönlichkeit</SoftSkill>, <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>innovative Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill>"," • <SoftSkill>Eigenständige Persönlichkeit</SoftSkill>, <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>innovative Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill>",1,MC,1.0
269,455," Sie <SoftSkill>erkennen die Kundenbedürfnisse</SoftSkill>, bieten eine <SoftSkill_C>kompetente</SoftSkill_C> und <SoftSkill>professionelle Beratung an</SoftSkill>. ->"," Sie <SoftSkill>erkennen die Kundenbedürfnisse</SoftSkill>, bieten eine <SoftSkill>kompetente Beratung</SoftSkill> und <SoftSkill>professionelle Beratung an</SoftSkill>."," Sie <SoftSkill>erkennen die Kundenbedürfnisse</SoftSkill>, bieten eine <SoftSkill>kompetente Beratung</SoftSkill> und <SoftSkill>professionelle Beratung an</SoftSkill>.",1,OWA,1.0
270,456," Durch Ihre <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>dienstleistungsorientierte</SoftSkill_C> und <SoftSkill>diskrete Art</SoftSkill> bieten Sie dem Gast einen professionellen Service. ->"," Durch Ihre <SoftSkill>kommunikative Art</SoftSkill>, <SoftSkill>dienstleistungsorientierte Art</SoftSkill> und <SoftSkill>diskrete Art</SoftSkill> bieten Sie dem Gast einen professionellen Service."," Durch Ihre <SoftSkill>kommunikative Art</SoftSkill>, <SoftSkill>dienstleistungsorientierte Art</SoftSkill> und <SoftSkill>diskrete Art</SoftSkill> bieten Sie dem Gast einen professionellen Service.",1,MC,1.0
271,457," <SoftSkill>Unsere Kunden</SoftSkill> bedienen Sie freundlich, <SoftSkill_C>kompetent</SoftSkill_C>, <SoftSkill_C>dienstleistungsorientiert</SoftSkill_C> und sind <SoftSkill>bereit, sich fachlich weiter zu bilden</SoftSkill>. ->"," <SoftSkill>Unsere Kunden</SoftSkill> bedienen Sie freundlich, <SoftSkill>kompetent</SoftSkill>, <SoftSkill>dienstleistungsorientiert</SoftSkill> und sind <SoftSkill>bereit, sich fachlich weiter zu bilden</SoftSkill>."," <SoftSkill>Unsere Kunden</SoftSkill> bedienen Sie freundlich, <SoftSkill>kompetent</SoftSkill>, <SoftSkill>dienstleistungsorientiert</SoftSkill> und sind <SoftSkill>bereit, sich fachlich weiter zu bilden</SoftSkill>.",1,NONE,1.0
272,458," Wir suchen eine <SoftSkill_C>projekterfahrene</SoftSkill_C>, <SoftSkill>IT-affine Persönlichkeit</SoftSkill> für HR-Services in die Personalabteilung. ->"," Wir suchen eine <SoftSkill>projekterfahrene Persönlichkeit</SoftSkill>, <SoftSkill>IT-affine Persönlichkeit</SoftSkill> für HR-Services in die Personalabteilung."," Wir suchen eine <SoftSkill>projekterfahrene Persönlichkeit</SoftSkill>, <SoftSkill>IT-affine Persönlichkeit</SoftSkill> für HR-Services in die Personalabteilung.",1,OWA,1.0
273,459," Ihre <SoftSkill>Zielgruppenorientierte Beratungskompetenzen</SoftSkill>, <SoftSkill_C>professionelle Präsentations-</SoftSkill_C> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>, sowie <SoftSkill>Analytische Vorgehensweise</SoftSkill> und <SoftSkill>systematische Arbeitsweise</SoftSkill> runden das Profil ab. ->","  Ihre <SoftSkill>Zielgruppenorientierte Beratungskompetenzen</SoftSkill>, <SoftSkill>professionelle Präsentationsfähigkeiten</SoftSkill> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>, sowie <SoftSkill>Analytische Vorgehensweise</SoftSkill> und <SoftSkill>systematische Arbeitsweise</SoftSkill> runden das Profil ab.","  Ihre <SoftSkill>Zielgruppenorientierte Beratungskompetenzen</SoftSkill>, <SoftSkill>professionelle Präsentationsfähigkeiten</SoftSkill> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>, sowie <SoftSkill>Analytische Vorgehensweise</SoftSkill> und <SoftSkill>systematische Arbeitsweise</SoftSkill> runden das Profil ab.",1,HOWA,1.0
274,460," Sie selbst stehen für <SoftSkill>Qualität</SoftSkill>, <SoftSkill>Organisation</SoftSkill> und <SoftSkill_C>Verantwortung</SoftSkill_C>, <SoftSkill>können sich durchsetzen</SoftSkill> und <SoftSkill>erbringen auch bei erhöhter Arbeitsbelastung Höchstleistungen</SoftSkill>. ->"," Sie selbst stehen für <SoftSkill>Qualität</SoftSkill>, <SoftSkill>Organisation</SoftSkill> und <SoftSkill>Verantwortung</SoftSkill>, <SoftSkill>können sich durchsetzen</SoftSkill> und <SoftSkill>erbringen auch bei erhöhter Arbeitsbelastung Höchstleistungen</SoftSkill>."," Sie selbst stehen für <SoftSkill>Qualität</SoftSkill>, <SoftSkill>Organisation</SoftSkill> und <SoftSkill>Verantwortung</SoftSkill>, <SoftSkill>können sich durchsetzen</SoftSkill> und <SoftSkill>erbringen auch bei erhöhter Arbeitsbelastung Höchstleistungen</SoftSkill>.",1,NONE,1.0
276,462," Sie <SoftSkill>schätzen die Teamarbeit</SoftSkill> wie auch <SoftSkill_C>selbstständiges Arbeiten</SoftSkill_C>, haben eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>. ->"," Sie <SoftSkill>schätzen die Teamarbeit</SoftSkill> wie auch <SoftSkill>selbstständiges Arbeiten</SoftSkill>, haben eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>."," Sie <SoftSkill>schätzen die Teamarbeit</SoftSkill> wie auch <SoftSkill>schätzen die selbstständiges Arbeiten</SoftSkill>, haben eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>.",0,MWA,1.0
277,463," Sie sind eine <SoftSkill_C>innovative</SoftSkill_C>, <SoftSkill>agile Persönlichkeit</SoftSkill> mit einer <SoftSkill_C>ausgeprägten Kunden-</SoftSkill_C> und <SoftSkill>Dienstleistungsorientierung</SoftSkill> und ebenso <SoftSkill>ausgeprägtem unternehmerischem Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C>. ->","  Sie sind eine <SoftSkill>innovative Persönlichkeit</SoftSkill>, <SoftSkill>agile Persönlichkeit</SoftSkill> mit einer <SoftSkill>ausgeprägten Kundenorientierung</SoftSkill> und <SoftSkill>Dienstleistungsorientierung</SoftSkill> und ebenso <SoftSkill>ausgeprägtem unternehmerischem Denken</SoftSkill> und <SoftSkill>ausgeprägtem unternehmerischem Handeln</SoftSkill>.","  Sie sind eine <SoftSkill>innovative Persönlichkeit</SoftSkill>, <SoftSkill>agile Persönlichkeit</SoftSkill> mit einer <SoftSkill>ausgeprägten Kundenorientierung</SoftSkill> und <SoftSkill>Dienstleistungsorientierung</SoftSkill> und ebenso <SoftSkill>ausgeprägtem unternehmerischem Denken</SoftSkill> und <SoftSkill>ausgeprägtem unternehmerischem Handeln</SoftSkill>.",1,HMDC,1.0
278,464," Unsere Erwartungen
Sie sind eine <SoftSkill>empathische Persönlichkeit</SoftSkill>, die <SoftSkill_C>gut</SoftSkill_C> und <SoftSkill>gern auf Menschen zugeht</SoftSkill>. ->"," Unsere Erwartungen
Sie sind eine <SoftSkill>empathische Persönlichkeit</SoftSkill>, die <SoftSkill>gut auf Menschen zugeht</SoftSkill> und <SoftSkill>gern auf Menschen zugeht</SoftSkill>."," Unsere Erwartungen
Sie sind eine <SoftSkill>empathische Persönlichkeit</SoftSkill>, die <SoftSkill>gut auf Menschen zugeht</SoftSkill> und <SoftSkill>gern auf Menschen zugeht</SoftSkill>.",1,MWA,1.0
279,465,•  <SoftSkill>Freude an der Metallbearbeitung</SoftSkill> und der <SoftSkill_C>Arbeit mit Maschinen</SoftSkill_C> ->,<SoftSkill>Freude an der Metallbearbeitung</SoftSkill> und <SoftSkill>Freude an der Arbeit mit Maschinen</SoftSkill>.,<SoftSkill>Freude an der Metallbearbeitung</SoftSkill> und <SoftSkill>Freude an der Arbeit mit Maschinen</SoftSkill>.,1,MWA,1.0
280,466,Für unseren Standort in St. Gallen suchen wir eine <SoftSkill_C>erfahrene</SoftSkill_C> und <SoftSkill>durchsetzungsstarke  Persönlichkeit</SoftSkill> in der Funktion als: ->,Für unseren Standort in St. Gallen suchen wir eine <SoftSkill>erfahrene Persönlichkeit</SoftSkill> und <SoftSkill>durchsetzungsstarke Persönlichkeit</SoftSkill> in der Funktion als:,Für unseren Standort in St. Gallen suchen wir eine <SoftSkill>erfahrene Persönlichkeit</SoftSkill> und <SoftSkill>durchsetzungsstarke Persönlichkeit</SoftSkill> in der Funktion als:,1,OWA,1.0
281,467,Sie verfügen über einen Studienabschluss in juristischer Richtung mit Erfahrung in Informatikrecht und Datenschutz und bringen <SoftSkill_C>Interesse</SoftSkill_C> und <SoftSkill>Motivation für Informationssicherheit</SoftSkill> mit. ->,Sie verfügen über einen Studienabschluss in juristischer Richtung mit Erfahrung in Informatikrecht und Datenschutz und bringen <SoftSkill>Interesse für Informationssicherheit</SoftSkill> und <SoftSkill>Motivation für Informationssicherheit</SoftSkill> mit.,Sie verfügen über einen Studienabschluss in juristischer Richtung mit Erfahrung in Informatikrecht und Datenschutz und bringen <SoftSkill>Interesse für Informationssicherheit</SoftSkill> und <SoftSkill>Motivation für Informationssicherheit</SoftSkill> mit.,1,MWA,1.0
282,468,Sie sind <SoftSkill>produktionsorientiert</SoftSkill> und können sowohl im <SoftSkill_C>Team</SoftSkill_C> als auch <SoftSkill>unabhängig in einer wechselnden Umgebung arbeiten</SoftSkill>. ->,Sie sind <SoftSkill>produktionsorientiert</SoftSkill> und können sowohl im <SoftSkill>Team</SoftSkill> als auch <SoftSkill>unabhängig in einer wechselnden Umgebung arbeiten</SoftSkill>.,Sie sind <SoftSkill>produktionsorientiert</SoftSkill> und können sowohl im <SoftSkill>Team</SoftSkill> als auch <SoftSkill>unabhängig in einer wechselnden Umgebung arbeiten</SoftSkill>.,1,NONE,1.0
283,469," Mobilität braucht Sie
Sie sind eine <SoftSkill_C>selbstständige</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C>, <SoftSkill_C>dienstleistungsorientierte</SoftSkill_C> und <SoftSkill>exakt arbeitende Persönlichkeit</SoftSkill> mit <SoftSkill>logischem Denkvermögen</SoftSkill>, die <SoftSkill>teamorientiert denkt</SoftSkill> und sich <SoftSkill>aufgeschlossen für Veränderungen zeigt</SoftSkill>. ->"," Mobilität braucht Sie
Sie sind eine <SoftSkill>selbstständige Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill>, <SoftSkill>dienstleistungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>exakt arbeitende Persönlichkeit</SoftSkill> mit <SoftSkill>logischem Denkvermögen</SoftSkill>, die <SoftSkill>teamorientiert denkt</SoftSkill> und sich <SoftSkill>aufgeschlossen für Veränderungen zeigt</SoftSkill>."," Mobilität braucht Sie
Sie sind eine <SoftSkill>selbstständige Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill>, <SoftSkill>dienstleistungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>exakt arbeitende Persönlichkeit</SoftSkill> mit <SoftSkill>logischem Denkvermögen</SoftSkill>, die <SoftSkill>teamorientiert denkt</SoftSkill> und sich <SoftSkill>aufgeschlossen für Veränderungen zeigt</SoftSkill>.",1,MC,1.0
284,470," <SoftSkill_C>Saubere</SoftSkill_C>, <SoftSkill_C>exakte</SoftSkill_C> und <SoftSkill>effiziente Fahrweise</SoftSkill> ->"," <SoftSkill>Saubere Fahrweise</SoftSkill>, <SoftSkill>exakte Fahrweise</SoftSkill> und <SoftSkill>effiziente Fahrweise</SoftSkill>"," <SoftSkill>Saubere Fahrweise</SoftSkill>, <SoftSkill>exakte Fahrweise</SoftSkill> und <SoftSkill>effiziente Fahrweise</SoftSkill>",1,MC,1.0
285,471,Nun suchen wir eine <SoftSkill_C>ambitionierte</SoftSkill_C> und <SoftSkill>charismatische Führungspersönlichkeit</SoftSkill> welche aktiv am Erfolg unseres Asset Managements mitarbeiten will. ->,Nun suchen wir eine <SoftSkill>ambitionierte Führungspersönlichkeit</SoftSkill> und <SoftSkill>charismatische Führungspersönlichkeit</SoftSkill> welche aktiv am Erfolg unseres Asset Managements mitarbeiten will.,Nun suchen wir eine <SoftSkill>ambitionierte Führungspersönlichkeit</SoftSkill> und <SoftSkill>charismatische Führungspersönlichkeit</SoftSkill> welche aktiv am Erfolg unseres Asset Managements mitarbeiten will.,1,OWA,1.0
