,idx,input,generated_text,expected_text,wrong GPT3,Problem type,expected_skills_all,generated_skills_all,input_skills_C,input_skills_all,expected_skills_C,generated_skills_C,num_skills_all,num_skills_C,num_gen_skills_all,num_gen_skills_C,percent_skills_match_all,percent_skills_match_C,num_skills_match_all,num_skills_match_C,cleaned_generated_text,cleaned_expected_text,sentence_levenshtein,rouge_scores_skill_C,bleu_scores_skill_C,rouge1_avg_skill_C,rouge2_avg_skill_C,rougeL_avg_skill_C,bleu_avg_skill_C,levenshtein_skill_C,rouge_scores_skill_all,bleu_scores_skill_all,rouge1_avg_skill_all,rouge2_avg_skill_all,rougeL_avg_skill_all,bleu_avg_skill_all,levenshtein_skill_all,mismatched_ALL
624,811," •  <SoftSkill_C>Selbständiges</SoftSkill_C>, <SoftSkill>verantwortungsvolles Handeln</SoftSkill> • <SoftSkill>Flexibilität</SoftSkill> und <SoftSkill>Teamfähigkeit</SoftSkill>
Wir bieten Ihnen ->"," <SoftSkill>Selbständiges Handeln</SoftSkill>, <SoftSkill>verantwortungsvolles Handeln</SoftSkill> • <SoftSkill>Flexibilität</SoftSkill> und <SoftSkill>Teamfähigkeit</SoftSkill>
Wir bieten Ihnen"," <SoftSkill>Selbständiges Handeln</SoftSkill>, <SoftSkill>verantwortungsvolles Handeln</SoftSkill> • <SoftSkill>Flexibilität</SoftSkill> und <SoftSkill>Teamfähigkeit</SoftSkill>
Wir bieten Ihnen",1,OWA,"['Selbständiges Handeln', 'verantwortungsvolles Handeln', 'Flexibilität', 'Teamfähigkeit']","['Selbständiges Handeln', 'verantwortungsvolles Handeln', 'Flexibilität', 'Teamfähigkeit']",['Selbständiges'],"['Selbständiges', 'verantwortungsvolles Handeln', 'Flexibilität', 'Teamfähigkeit']",['Selbständiges Handeln'],['Selbständiges Handeln'],4,1,4,1,100.0,100.0,4.0,1.0," Selbständiges Handeln, verantwortungsvolles Handeln • Flexibilität und Teamfähigkeit Wir bieten Ihnen"," Selbständiges Handeln, verantwortungsvolles Handeln • Flexibilität und Teamfähigkeit Wir bieten Ihnen",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.4999999975,0.999999995,1.0,0,False
625,812," Du <SoftSkill>arbeitest selbständig</SoftSkill>, <SoftSkill_C>motiviert</SoftSkill_C> und <SoftSkill>gerne im Team</SoftSkill>. ->"," Du <SoftSkill>arbeitest selbständig</SoftSkill>, <SoftSkill>arbeitest motiviert</SoftSkill> und <SoftSkill>arbeitest gerne im Team</SoftSkill>."," Du <SoftSkill>arbeitest selbständig</SoftSkill>, <SoftSkill>arbeitest motiviert</SoftSkill> und <SoftSkill>arbeitest gerne im Team</SoftSkill>.",1,MC,"['arbeitest selbständig', 'arbeitest motiviert', 'arbeitest gerne im Team']","['arbeitest selbständig', 'arbeitest motiviert', 'arbeitest gerne im Team']",['motiviert'],"['arbeitest selbständig', 'motiviert', 'gerne im Team']",['arbeitest motiviert'],['arbeitest motiviert'],3,1,3,1,100.0,100.0,3.0,1.0," Du arbeitest selbständig, arbeitest motiviert und arbeitest gerne im Team."," Du arbeitest selbständig, arbeitest motiviert und arbeitest gerne im Team.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
626,813," Zudem sind Sie es <SoftSkill_C>gewohnt</SoftSkill_C>, <SoftSkill_C>selbstständig</SoftSkill_C> und <SoftSkill>verantwortungsbewusst zu arbeiten</SoftSkill>. ->"," Zudem sind Sie es <SoftSkill>gewohnt, selbstständig und verantwortungsbewusst zu arbeiten</SoftSkill>."," Zudem sind Sie es <SoftSkill>gewohnt  zu arbeiten</SoftSkill>, <SoftSkill>selbstständig  zu arbeiten</SoftSkill> und <SoftSkill>verantwortungsbewusst zu arbeiten</SoftSkill>.",0,MC,"['gewohnt  zu arbeiten', 'selbstständig  zu arbeiten', 'verantwortungsbewusst zu arbeiten']","['gewohnt, selbstständig und verantwortungsbewusst zu arbeiten']","['gewohnt', 'selbstständig']","['gewohnt', 'selbstständig', 'verantwortungsbewusst zu arbeiten']","['gewohnt  zu arbeiten', 'selbstständig  zu arbeiten']",[],3,2,1,0,0.0,0.0,0.0,0.0," Zudem sind Sie es gewohnt, selbstständig und verantwortungsbewusst zu arbeiten."," Zudem sind Sie es gewohnt  zu arbeiten, selbstständig  zu arbeiten und verantwortungsbewusst zu arbeiten.",26,[],[],-1.0,-1.0,-1.0,-1.0,0,"[[{'rouge-1': {'r': 0.3333333333333333, 'p': 0.6666666666666666, 'f': 0.44444444000000005}, 'rouge-2': {'r': 0.2, 'p': 0.5, 'f': 0.2857142816326531}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.6666666666666666, 'f': 0.44444444000000005}}]]",[],0.44444444000000005,0.2857142816326531,0.44444444000000005,-1.0,0,True
627,814,Ihre <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>ausgeprägte analytische Arbeitsweise</SoftSkill> in einem interdisziplinären Umfeld zeichnet Sie aus. ->,Ihre <SoftSkill>strukturierte analytische Arbeitsweise</SoftSkill> und <SoftSkill>ausgeprägte analytische Arbeitsweise</SoftSkill> in einem interdisziplinären Umfeld zeichnet Sie aus.,Ihre <SoftSkill>strukturierte analytische Arbeitsweise</SoftSkill> und <SoftSkill>ausgeprägte analytische Arbeitsweise</SoftSkill> in einem interdisziplinären Umfeld zeichnet Sie aus.,1,MWA,"['strukturierte analytische Arbeitsweise', 'ausgeprägte analytische Arbeitsweise']","['strukturierte analytische Arbeitsweise', 'ausgeprägte analytische Arbeitsweise']",['strukturierte'],"['strukturierte', 'ausgeprägte analytische Arbeitsweise']",['strukturierte analytische Arbeitsweise'],['strukturierte analytische Arbeitsweise'],2,1,2,1,100.0,100.0,2.0,1.0,Ihre strukturierte analytische Arbeitsweise und ausgeprägte analytische Arbeitsweise in einem interdisziplinären Umfeld zeichnet Sie aus.,Ihre strukturierte analytische Arbeitsweise und ausgeprägte analytische Arbeitsweise in einem interdisziplinären Umfeld zeichnet Sie aus.,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
628,815," Sie besitzen eine <SoftSkill>rasche Auffassungsgabe</SoftSkill>, <SoftSkill>gute analytische Fähigkeiten</SoftSkill> und sind eine <SoftSkill_C>dienstleistungsorientierte</SoftSkill_C> sowie <SoftSkill>teamfähige Persönlichkeit</SoftSkill>. ->","  Sie besitzen eine <SoftSkill>rasche Auffassungsgabe</SoftSkill>, <SoftSkill>gute analytische Fähigkeiten</SoftSkill> und sind eine <SoftSkill>dienstleistungsorientierte Persönlichkeit</SoftSkill> sowie <SoftSkill>teamfähige Persönlichkeit</SoftSkill>.","  Sie besitzen eine <SoftSkill>rasche Auffassungsgabe</SoftSkill>, <SoftSkill>gute analytische Fähigkeiten</SoftSkill> und sind eine <SoftSkill>dienstleistungsorientierte Persönlichkeit</SoftSkill> sowie <SoftSkill>teamfähige Persönlichkeit</SoftSkill>.",1,OWA,"['rasche Auffassungsgabe', 'gute analytische Fähigkeiten', 'dienstleistungsorientierte Persönlichkeit', 'teamfähige Persönlichkeit']","['rasche Auffassungsgabe', 'gute analytische Fähigkeiten', 'dienstleistungsorientierte Persönlichkeit', 'teamfähige Persönlichkeit']",['dienstleistungsorientierte'],"['rasche Auffassungsgabe', 'gute analytische Fähigkeiten', 'dienstleistungsorientierte', 'teamfähige Persönlichkeit']",['dienstleistungsorientierte Persönlichkeit'],['dienstleistungsorientierte Persönlichkeit'],4,1,4,1,100.0,100.0,4.0,1.0,"  Sie besitzen eine rasche Auffassungsgabe, gute analytische Fähigkeiten und sind eine dienstleistungsorientierte Persönlichkeit sowie teamfähige Persönlichkeit.","  Sie besitzen eine rasche Auffassungsgabe, gute analytische Fähigkeiten und sind eine dienstleistungsorientierte Persönlichkeit sowie teamfähige Persönlichkeit.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
629,816,Sie verfügen über ein <SoftSkill_C>konzeptionelles</SoftSkill_C> und <SoftSkill>analytisches Denkvermögen</SoftSkill>. ->,Sie verfügen über ein <SoftSkill>konzeptionelles Denkvermögen</SoftSkill> und <SoftSkill>analytisches Denkvermögen</SoftSkill>.,Sie verfügen über ein <SoftSkill>konzeptionelles Denkvermögen</SoftSkill> und <SoftSkill>analytisches Denkvermögen</SoftSkill>.,1,OWA,"['konzeptionelles Denkvermögen', 'analytisches Denkvermögen']","['konzeptionelles Denkvermögen', 'analytisches Denkvermögen']",['konzeptionelles'],"['konzeptionelles', 'analytisches Denkvermögen']",['konzeptionelles Denkvermögen'],['konzeptionelles Denkvermögen'],2,1,2,1,100.0,100.0,2.0,1.0,Sie verfügen über ein konzeptionelles Denkvermögen und analytisches Denkvermögen.,Sie verfügen über ein konzeptionelles Denkvermögen und analytisches Denkvermögen.,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
630,817," Sie bringen <SoftSkill>Begeisterung für ein lebhaftes Konsumgütermarketing</SoftSkill> mit und überzeugen als <SoftSkill_C>initiative</SoftSkill_C> und <SoftSkill>selbständige Persönlichkeit</SoftSkill> durch eine <SoftSkill>schnelle Auffassungsgabe</SoftSkill>, <SoftSkill>Kreativität</SoftSkill> und eine <SoftSkill>überdurchschnittliche Einsatzbereitschaft</SoftSkill>. ->"," Sie bringen <SoftSkill>Begeisterung für ein lebhaftes Konsumgütermarketing</SoftSkill> mit und überzeugen als <SoftSkill>initiative Persönlichkeit</SoftSkill> und <SoftSkill>selbständige Persönlichkeit</SoftSkill> durch eine <SoftSkill>schnelle Auffassungsgabe</SoftSkill>, <SoftSkill>Kreativität</SoftSkill> und eine <SoftSkill>überdurchschnittliche Einsatzbereitschaft</SoftSkill>."," Sie bringen <SoftSkill>Begeisterung für ein lebhaftes Konsumgütermarketing</SoftSkill> mit und überzeugen als <SoftSkill>initiative Persönlichkeit</SoftSkill> und <SoftSkill>selbständige Persönlichkeit</SoftSkill> durch eine <SoftSkill>schnelle Auffassungsgabe</SoftSkill>, <SoftSkill>Kreativität</SoftSkill> und eine <SoftSkill>überdurchschnittliche Einsatzbereitschaft</SoftSkill>.",1,OWA,"['Begeisterung für ein lebhaftes Konsumgütermarketing', 'initiative Persönlichkeit', 'selbständige Persönlichkeit', 'schnelle Auffassungsgabe', 'Kreativität', 'überdurchschnittliche Einsatzbereitschaft']","['Begeisterung für ein lebhaftes Konsumgütermarketing', 'initiative Persönlichkeit', 'selbständige Persönlichkeit', 'schnelle Auffassungsgabe', 'Kreativität', 'überdurchschnittliche Einsatzbereitschaft']",['initiative'],"['Begeisterung für ein lebhaftes Konsumgütermarketing', 'initiative', 'selbständige Persönlichkeit', 'schnelle Auffassungsgabe', 'Kreativität', 'überdurchschnittliche Einsatzbereitschaft']",['initiative Persönlichkeit'],['initiative Persönlichkeit'],6,1,6,1,100.0,100.0,6.0,1.0," Sie bringen Begeisterung für ein lebhaftes Konsumgütermarketing mit und überzeugen als initiative Persönlichkeit und selbständige Persönlichkeit durch eine schnelle Auffassungsgabe, Kreativität und eine überdurchschnittliche Einsatzbereitschaft."," Sie bringen Begeisterung für ein lebhaftes Konsumgütermarketing mit und überzeugen als initiative Persönlichkeit und selbständige Persönlichkeit durch eine schnelle Auffassungsgabe, Kreativität und eine überdurchschnittliche Einsatzbereitschaft.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9999999949999999,0.8333333291666666,0.9999999949999999,1.0,0,False
631,818,Zudem haben Sie ein <SoftSkill>besonderes Flair für Zahlen</SoftSkill> und <SoftSkill_C>Sprachen</SoftSkill_C>. ->,Zudem haben Sie ein <SoftSkill>besonderes Flair für Zahlen</SoftSkill> und <SoftSkill>besonderes Flair für Sprachen</SoftSkill>.,Zudem haben Sie ein <SoftSkill>besonderes Flair für Zahlen</SoftSkill> und <SoftSkill>besonderes Flair für Sprachen</SoftSkill>.,1,MWA,"['besonderes Flair für Zahlen', 'besonderes Flair für Sprachen']","['besonderes Flair für Zahlen', 'besonderes Flair für Sprachen']",['Sprachen'],"['besonderes Flair für Zahlen', 'Sprachen']",['besonderes Flair für Sprachen'],['besonderes Flair für Sprachen'],2,1,2,1,100.0,100.0,2.0,1.0,Zudem haben Sie ein besonderes Flair für Zahlen und besonderes Flair für Sprachen.,Zudem haben Sie ein besonderes Flair für Zahlen und besonderes Flair für Sprachen.,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
632,819,•  Sonstiges: <SoftSkill_C>Analytisches</SoftSkill_C> und <SoftSkill>Prozessorientiertes Denken</SoftSkill> BEWERBUNGSTIPP Bitte fügen Sie Ihrer Bewerbung folgende Unterlagen bei: ->,• <SoftSkill>Analytisches Denken</SoftSkill> und <SoftSkill>Prozessorientiertes Denken</SoftSkill> BEWERBUNGSTIPP Bitte fügen Sie Ihrer Bewerbung folgende Unterlagen bei:,• <SoftSkill>Analytisches Denken</SoftSkill> und <SoftSkill>Prozessorientiertes Denken</SoftSkill> BEWERBUNGSTIPP Bitte fügen Sie Ihrer Bewerbung folgende Unterlagen bei:,1,OWA,"['Analytisches Denken', 'Prozessorientiertes Denken']","['Analytisches Denken', 'Prozessorientiertes Denken']",['Analytisches'],"['Analytisches', 'Prozessorientiertes Denken']",['Analytisches Denken'],['Analytisches Denken'],2,1,2,1,100.0,100.0,2.0,1.0,• Analytisches Denken und Prozessorientiertes Denken BEWERBUNGSTIPP Bitte fügen Sie Ihrer Bewerbung folgende Unterlagen bei:,• Analytisches Denken und Prozessorientiertes Denken BEWERBUNGSTIPP Bitte fügen Sie Ihrer Bewerbung folgende Unterlagen bei:,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
633,820," Dipl. Planer Sanitär
Mindestens 10 Jahre Berufserfahrung
Erfahrung in der Gebäudetechnik
<SoftSkill_C>Grosse Einsatz-</SoftSkill_C> und <SoftSkill>Lernbereitschaft</SoftSkill>
<SoftSkill>Durchsetzungsvermögen</SoftSkill>
<SoftSkill>Flair im Umgang mit Kunden und Projektteams</SoftSkill> ->"," Dipl. Planer Sanitär
Mindestens 10 Jahre Berufserfahrung
Erfahrung in der Gebäudetechnik
<SoftSkill>Grosse Einsatzbereitschaft</SoftSkill> und <SoftSkill>Grosse Lernbereitschaft</SoftSkill>
<SoftSkill>Durchsetzungsvermögen</SoftSkill>
<SoftSkill>Flair im Umgang mit Kunden und Projektteams</SoftSkill>"," Dipl. Planer Sanitär
Mindestens 10 Jahre Berufserfahrung
Erfahrung in der Gebäudetechnik
<SoftSkill>Grosse Einsatzbereitschaft</SoftSkill> und <SoftSkill>Grosse Lernbereitschaft</SoftSkill>
<SoftSkill>Durchsetzungsvermögen</SoftSkill>
<SoftSkill>Flair im Umgang mit Kunden und Projektteams</SoftSkill>",1,HOWA,"['Grosse Einsatzbereitschaft', 'Grosse Lernbereitschaft', 'Durchsetzungsvermögen', 'Flair im Umgang mit Kunden und Projektteams']","['Grosse Einsatzbereitschaft', 'Grosse Lernbereitschaft', 'Durchsetzungsvermögen', 'Flair im Umgang mit Kunden und Projektteams']",['Grosse Einsatz-'],"['Grosse Einsatz-', 'Lernbereitschaft', 'Durchsetzungsvermögen', 'Flair im Umgang mit Kunden und Projektteams']",['Grosse Einsatzbereitschaft'],['Grosse Einsatzbereitschaft'],4,1,4,1,100.0,100.0,4.0,1.0, Dipl. Planer Sanitär Mindestens 10 Jahre Berufserfahrung Erfahrung in der Gebäudetechnik Grosse Einsatzbereitschaft und Grosse Lernbereitschaft Durchsetzungsvermögen Flair im Umgang mit Kunden und Projektteams, Dipl. Planer Sanitär Mindestens 10 Jahre Berufserfahrung Erfahrung in der Gebäudetechnik Grosse Einsatzbereitschaft und Grosse Lernbereitschaft Durchsetzungsvermögen Flair im Umgang mit Kunden und Projektteams,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.74999999625,0.999999995,1.0,0,False
634,821,Sie haben <SoftSkill>Freude in einem dynamischen Umfeld</SoftSkill> und <SoftSkill_C>einem innovativen Team zu arbeiten</SoftSkill_C>. ->,Sie haben <SoftSkill>Freude in einem dynamischen Umfeld</SoftSkill> und <SoftSkill>Freude in einem innovativen Team zu arbeiten</SoftSkill>.,Sie haben <SoftSkill>Freude in einem dynamischen Umfeld</SoftSkill> und <SoftSkill>Freude in einem innovativen Team zu arbeiten</SoftSkill>.,1,MWA,"['Freude in einem dynamischen Umfeld', 'Freude in einem innovativen Team zu arbeiten']","['Freude in einem dynamischen Umfeld', 'Freude in einem innovativen Team zu arbeiten']",['einem innovativen Team zu arbeiten'],"['Freude in einem dynamischen Umfeld', 'einem innovativen Team zu arbeiten']",['Freude in einem innovativen Team zu arbeiten'],['Freude in einem innovativen Team zu arbeiten'],2,1,2,1,100.0,100.0,2.0,1.0,Sie haben Freude in einem dynamischen Umfeld und Freude in einem innovativen Team zu arbeiten.,Sie haben Freude in einem dynamischen Umfeld und Freude in einem innovativen Team zu arbeiten.,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
