sample-id,context,input,output,invalid,comments,valids
sjmm-11951132090008__12-38,Bau- und Werkstattspengler Sanitär-A-Monteur in Dauerstelle ges,Bau- und Werkstattspengler,Bauspengler und Werkstattspengler,FALSE,,1
sjmm-32007190010055__261-288,"Fragen - Ansprechpartner für Bestell- und Lieferauskunft - Pflegen des Händlernetzes , auch im",Bestell- und Lieferauskunft,Bestellauskunft und Lieferauskunft,FALSE,,1
sjmm-72018114051620__479-513,"Schule auf dem Land mit engagierter Eltern- und Kollegiumsgemeinschaft , eingebettet in den grösseren",Eltern- und Kollegiumsgemeinschaft,Elterngemeinschaft und Kollegiumsgemeinschaft,FALSE,,1
sjmm-32020190190131__497-527,und Warenausgang Kommissionieren mit Quersitz- und Schubmaststapler Auftragsbearbeitung mittels SAP,Quersitz- und Schubmaststapler,Quersitzstapler und Schubmaststapler,FALSE,,1
sjmm-22008109971508__478-507,"von Anlagen , Sonderbetriebsmitteln , Umform- und Spezialwerkzeugen im Rahmen der gesetzlichen",Umform- und Spezialwerkzeugen,Umformwerkzeugen und Spezialwerkzeugen,FALSE,,1
sjmm-72013107654241__347-380,den Armeeangehörigen im Bereich der Melde- und Dienstleistungspflicht sowie bei der Entlassung aus der,Melde- und Dienstleistungspflicht,Meldepflicht und Dienstleistungspflicht,FALSE,,1
sjmm-32020190190828__1862-1889,2 ? 3 Jahre Berufserfahrung gute EDV- und Englischkenntnisse Basel II ? Wissen von Vorteil Ihre,EDV- und Englischkenntnisse,EDV-Kenntnisse und Englischkenntnisse,FALSE,,1
sjmm-72019119890638__1835-1865,und Markierungen mit Projekt- und Führungserfahrung in vergleichbaren Positionen ( Kommune,Projekt- und Führungserfahrung,Projekterfahrung und Führungserfahrung,FALSE,,1
sjmm-22010109850540__642-674,den gesamten logistischen Prozess des Kurs- und Ausstellungsmateriales für unsere nationalen und,Kurs- und Ausstellungsmateriales,Kursmateriales und Ausstellungsmateriales,FALSE,,1
sjmm-32014190012792__196-223,Tätigkeit sind Sie zuständig für Mittel- und Grossbaustellen im Stark- und Schwachstrombereich,Mittel- und Grossbaustellen,Mittelbaustellen und Grossbaustellen,FALSE,,1
sjmm-11973131120022__268-299,"und interessante Aufgabengebiete des Abrechnungs- und Inventarwesens , teilweise im Aussendienst",Abrechnungs- und Inventarwesens,Abrechnungswesens und Inventarwesens,FALSE,,1
sjmm-72019113482803__662-690,sicher Organisation von Freizeit- und Ferienangebote Dokumentation der,Freizeit- und Ferienangebote,Freizeitangebote und Ferienangebote,FALSE,,1
sjmm-72015100893353__423-456,übernehmen Sie Stellvertretungen im Sekretariats- und Empfangsbereich sowie einmal wöchentlich unseren,Sekretariats- und Empfangsbereich,Sekretariatsbereich und Empfangsbereich,FALSE,,1
sjmm-72020113482889__552-571,"Aufarbeitung der Kassen- , Bank- und Postcheck- belege inkl. Verbuchung und",Bank- und Postcheck,,TRUE,,0
sjmm-22021127139909__1988-2021,"ist mit international anerkannten Bachelor- und Masterstudiengängen , einem bedarfsorientierten und",Bachelor- und Masterstudiengängen,Bachelorstudiengängen und Masterstudiengängen,FALSE,,1
sjmm-72015111822215__48-74,und unterhält hochleistungsfähige ICT- und Netzinfrastruktur-Lösungen . Engagierte Mitarbeitende,ICT- und Netzinfrastruktur,ICT-Infrastruktur und Netzinfrastruktur,FALSE,,1
sjmm-72020100422644__565-598,"für die Werkzeugherstellung in der Luftfahrt- und Automobilindustrie , dem Werkzeug- und Maschinenbau , die",Luftfahrt- und Automobilindustrie,Luftfahrtindustrie und Automobilindustrie,FALSE,,1
sjmm-32011190050910__1281-1319,mit Durchsetzungsvermögen * Organisations- und Koordinationstalent * MS Office ( CAD-Kenntnisse von,Organisations- und Koordinationstalent,Organisationstalent und Koordinationstalent,FALSE,,1
sjmm-32014190032150__332-363,sowie das vorausschauende Risiko- und Debitorenmanagement bilden die Basis des Erfolgs unseres,Risiko- und Debitorenmanagement,Risikomanagement und Debitorenmanagement,FALSE,,1
sjmm-11991131050024__534-576,mit folgenden Aufgaben : Führung der Buchhaltungs- und Administrationsabteilung mit ca. 7 Mitarbeitern Einführung von,Buchhaltungs- und Administrationsabteilung,Buchhaltungsabteilung und Administrationsabteilung,FALSE,,1
sjmm-72019112121408__844-873,"und optimieren der Liefer- , Service- und Wartungsverträge im Verantwortungsbereich Verwalten",Service- und Wartungsverträge,Serviceverträge und Wartungsverträge,FALSE,,1
sjmm-22021101762794__45-79,II IHRE AUFGABEN Badeaufsicht Unterhalts- und Reinigungsarbeiten Wasseraufbereitung und Wasserproben,Unterhalts- und Reinigungsarbeiten,Unterhaltsarbeiten und Reinigungsarbeiten,FALSE,,1
sjmm-32011190050327__1462-1484,und tragen mit Ihrem fundierten Finanz- und Marktdaten Fachwissen zum Erfolg der Projekte,Finanz- und Marktdaten,Finanzdaten und Marktdaten,FALSE,,1
sjmm-72020112280625__2172-2211,Versicherungswelt . Sie sehen Kunden- und Dienstleistungsorientierung als selbstverständlich an und es,Kunden- und Dienstleistungsorientierung,Kundenorientierung und Dienstleistungsorientierung,FALSE,,1
sjmm-32014190012707__354-382,"weitere Anwender im Sicherheits- , Industrie- und Studiobereich an . Bewerben Sie sich jetzt als",Industrie- und Studiobereich,Industriebereich und Studiobereich,FALSE,,1
sjmm-32017190011018__887-916,Teamplayer mit einigen Jahren Berufs- und Führungserfahrung Idealalter ab 30 Das,Berufs- und Führungserfahrung,Berufserfahrung und Führungserfahrung,FALSE,,1
sjmm-22007111811142__1590-1617,"und zuverlässige Person mit Kontakt- und Führungsstärke , überzeugen Sie durch fachliche",Kontakt- und Führungsstärke,Kontaktstärke und Führungsstärke,FALSE,,1
sjmm-72020108072639__1256-1287,Denkweise Ausgeprägte Kunden- und Serviceorientierung sowie Planungs- und,Kunden- und Serviceorientierung,Kundenorientierung und Serviceorientierung,FALSE,,1
sjmm-32021190081106__179-203,"Erreichung der budgetierten Umsatz- und Ertragsziele der Filiale Selektion , Führung und",Umsatz- und Ertragsziele,Umsatzziele und Ertragsziele,FALSE,,1
sjmm-11965141180002__472-495,sind erbeten an die Direktion der Heil- und Pflegeanstalt 9100,Heil- und Pflegeanstalt,Heilanstalt und Pflegeanstalt,FALSE,,1
sjmm-72015104290435__868-907,"der Verordnung über die Branchen- und Produzentenorganisationen , der landwirtschaftlichen",Branchen- und Produzentenorganisationen,Branchenorganisationen und Produzentenorganisationen,FALSE,,1
sjmm-32015190012233__1328-1363,"der Einhaltung der Hygiene- , Pflege- und Ausbildungsbestimmungen sowie interner Richtlinien",Pflege- und Ausbildungsbestimmungen,Pflegebestimmungen und Ausbildungsbestimmungen,FALSE,,1
sjmm-32015190161640__1765-1793,vielfältige Erfahrungen im Sport- und Managementbereich Führungs- und,Sport- und Managementbereich,Sportbereich und Managementbereich,FALSE,,1
sjmm-72020104333223__91-111,an Toplage - in einer einzigartigen Natur- und Seeregion . Versetzen Sie mit uns Berge - und,Natur- und Seeregion,Naturregion und Seeregion,FALSE,,1
sjmm-22007109080612__195-228,Works ) Selbständiges Erstellen von Detail- und Baugruppenzeichnungen Entwerfen von Konstruktionslösungen,Detail- und Baugruppenzeichnungen,Detailzeichnungen und Baugruppenzeichnungen,FALSE,,1
sjmm-72012112723184__238-262,"insbesondere in den Transportsparten Lebens- und Futtermittel , Detailhandel sowie flüssige",Lebens- und Futtermittel,Lebensmittel und Futtermittel,FALSE,,1
sjmm-72016101014360__1658-1677,"man viele Adressanfragen , gibt An- und Abmeldungen ein , erstellt Zeugnisse , führt das",An- und Abmeldungen,Anmeldungen und Abmeldungen,FALSE,,1
sjmm-72014112863935__1016-1046,Wir bieten Ihnen ein umfangreiches Aus- und Weiterbildungsangebot sowie eine interessante und,Aus- und Weiterbildungsangebot,Ausbildungsangebot und Weiterbildungsangebot,FALSE,,1
sjmm-32007190010018__933-963,"und Budgetprozesse , Monats- , Quartals- und Jahresabschlüsse , Reportings , Businesspläne für",Quartals- und Jahresabschlüsse,Quartalsabschlüsse und Jahresabschlüsse,FALSE,,1
sjmm-72019101062971__200-227,"im Tief- und Spezialtiefbau , der Kies- und Betonaufbereitung sowie auch bei Erdwärmeborungen bieten",Kies- und Betonaufbereitung,Kiesaufbereitung und Betonaufbereitung,FALSE,,1
sjmm-11952152030008__435-465,"und die Pensions- , Witwen- und Waisenversicherung sind gesetzlich geregelt",Witwen- und Waisenversicherung,Witwenversicherung und Waisenversicherung,FALSE,,1
sjmm-11987122120008__61-92,Privatspital mit gut eingerichteter Geburts- und Säuglingsabteilung . Auf Frühjahr 1987 ist die Stelle,Geburts- und Säuglingsabteilung,Geburtsabteilung und Säuglingsabteilung,FALSE,,1
sjmm-32019190030907__1234-1266,ermöglicht Ihnen Beratungangebote zur Kinder- und Angehörigenbetreuung Auch ein Beitrag an die,Kinder- und Angehörigenbetreuung,Kinderbetreuung und Angehörigenbetreuung,FALSE,,1
sjmm-32017190011228__107-138,im Bauhaupt- und Baunebengewerbe auf Temporär- und Dauerstellenbasis an . Unsere selbständige Position,Temporär- und Dauerstellenbasis,Temporärstellenbasis und Dauerstellenbasis,FALSE,,1
sjmm-72018104630228__1570-1603,Weiteren bereiten Sie nach Anweisung Reparatur- und Unterhaltsarbeiten vor . Was wir erwarten Sie haben,Reparatur- und Unterhaltsarbeiten,Reparaturarbeiten und Unterhaltsarbeiten,FALSE,,1
sjmm-22007109711291__1584-1611,"die Organisation in verschiedenen Projekt- und Arbeitsgruppen intern , sowie extern Ihre",Projekt- und Arbeitsgruppen,Projektgruppen und Arbeitsgruppen,FALSE,,1
sjmm-72016105181547__326-360,dem weltweit führenden Anbieter von Gastronomie- und Gebäudemanagement-Dienstleistungen . Wir begeistern,Gastronomie- und Gebäudemanagement,Gastronomiemanagement und Gebäudemanagement,FALSE,,1
sjmm-32015190012188__965-992,"Türen , Oberflächenbehandlung , Bank- und Maschinenarbeiten Weitere Informationen",Bank- und Maschinenarbeiten,Bankarbeiten und Maschinenarbeiten,FALSE,,1
sjmm-22021119660843__1182-1213,Ordnung im Gästebereich Anwendung des Reinigungs- und Hygienekonzepts nach HACCP Ihre Arbeitszeiten : Montag,Reinigungs- und Hygienekonzepts,Reinigungskonzepts und Hygienekonzepts,FALSE,,1
sjmm-32014190152066__632-651,"AKP , DNI , DNII , HF , FH für Fest- und Temporäre Vermittlungen . Auch ein Neustart in",Fest- und Temporäre,,TRUE,,0
sjmm-72019108181111__1084-1112,"Sie sind verantwortlich für die Einsatz- und Aufgabenplanung von Gruppen , eine termin- und",Einsatz- und Aufgabenplanung,Einsatzplanung und Aufgabenplanung,FALSE,,1
sjmm-32019190030634__129-152,und Serviceleistungen für den Formen- und Werkzeugbau sowie für die Fertigung von,Formen- und Werkzeugbau,Formenbau und Werkzeugbau,FALSE,,1
sjmm-22009113231541__247-277,Wohn- und Lebensraum inklusive Betreuungs- und Pflegeangebote . Zur Ergänzung unseres,Betreuungs- und Pflegeangebote,Betreuungsangebote und Pflegeangebote,FALSE,,1
sjmm-32021190160391__2248-2292,"mehrere Jahre Erfahrung im Buchhaltungs- und Sozialversicherungsbereich . Sie sind initiativ , handeln",Buchhaltungs- und Sozialversicherungsbereich,Buchhaltungsbereich und Sozialversicherungsbereich,FALSE,,1
sjmm-32021190030317__1386-1414,insbesondere aus den Bereichen Unfall- und Sachversicherung Bearbeiten von Regressfällen nach,Unfall- und Sachversicherung,Unfallversicherung und Sachversicherung,FALSE,,1
sjmm-72013113013224__1347-1381,MRT-Systemen für orthopädische Implantat- und Instrumentensysteme zur Behandlung der Wirbelsäule . Sie,Implantat- und Instrumentensysteme,Implantatsysteme und Instrumentensysteme,FALSE,,1
sjmm-22011108000375__1012-1040,"auf das klassische Anlage- , Spar- , Vorsorge- und Kreditgeschäft sowie auf die Vermögensverwaltung",Vorsorge- und Kreditgeschäft,Vorsorgegeschäft und Kreditgeschäft,FALSE,,1
sjmm-22008104450982__460-480,von Farben und Lacken für den Holz- und Fensterbau . Sie vertiefen und pflegen bestehende,Holz- und Fensterbau,Holzbau und Fensterbau,FALSE,,1
sjmm-32016190011215__767-793,embedded Software Plattform für Industrie- und Laborgeräte . Wir entwickeln und optimieren in,Industrie- und Laborgeräte,Industriegeräte und Laborgeräte,FALSE,,1
sjmm-72019101752428__635-665,Persönlichkeit mit überzeugendem Aus- und Weiterbildungsausweis sind und über Berufspraxis im,Aus- und Weiterbildungsausweis,Ausbildungsausweis und Weiterbildungsausweis,FALSE,,1
sjmm-11991132090009__560-586,Fachspezialisten oder Gruppenführer Schutz- und Arbeitskleider ( Reinigung durch den Betrieb,Schutz- und Arbeitskleider,Schutzkleider und Arbeitskleider,FALSE,,1
sjmm-32017190011436__1057-1085,Zahlreiche Vergünstigungen bei Migros- und Partnerbetrieben Vielseitige Karrieremöglichkeiten,Migros- und Partnerbetrieben,Migrosbetrieben und Partnerbetrieben,FALSE,,1
sjmm-72019104813863__264-300,"sowie in der Steuer- , Transaktions- und Managementberatung . Wir stärken das Vertrauen in",Transaktions- und Managementberatung,Transaktionsberatung und Managementberatung,FALSE,,1
sjmm-72014103313443__170-193,"in der Planung und Ausführung von Steil- und Flachdächern , sowie Gebäudehüllen und Spenglerei",Steil- und Flachdächern,Steildächern und Flachdächern,FALSE,,1
sjmm-32014190112675__766-792,und -disposition Data- und Frischekontrolle Kundenbedienung und -beratung,Data- und Frischekontrolle,Datakontrolle und Frischekontrolle,FALSE,,1
sjmm-22002104660001__186-217,"wie : Verputzen von Wand- , Decken- und Bodenkonstruktionen Nach Planangaben werden Zwischenwände",Decken- und Bodenkonstruktionen,Deckenkonstruktionen und Bodenkonstruktionen,FALSE,,1
sjmm-12016132210001__68-102,Wir sind ein weltweit tätiges Transport- und Logistikunternehmen mit 2'300 Mitarbeitenden in 31,Transport- und Logistikunternehmen,Transportunternehmen und Logistikunternehmen,FALSE,,1
sjmm-32018190030862__355-386,Ihre Aufgaben Sie paketieren Standard- und Nutzeranwendungen zur Verteilung über die LANDesk,Standard- und Nutzeranwendungen,Standardanwendungen und Nutzeranwendungen,FALSE,,1
sjmm-11963141120001__359-385,Entlöhnung sowie Aufnahme in unsere Kranken- und Pensionskasse . Teilweise 5-Tagewoche . Wenn Sie,Kranken- und Pensionskasse,Krankenkasse und Pensionskasse,FALSE,,1
sjmm-72018104583763__910-940,und Optimierung der individuellen Pflege- und Betreuungsqualität Überwachung und Umsetzung des,Pflege- und Betreuungsqualität,Pflegequalität und Betreuungsqualität,FALSE,,1
sjmm-32012190050572__445-471,spannenden Funktion sind Sie für die Neu- und Weiterentwicklung der Web-Portale und Gateways,Neu- und Weiterentwicklung,Neuentwicklung und Weiterentwicklung,FALSE,,1
sjmm-11992131120015__263-283,zur Thermischen Entsorgung von Haus- und Sondermüll . Der ausgezeichnete Auftragseingang,Haus- und Sondermüll,Hausmüll und Sondermüll,FALSE,,1
sjmm-22021128229736__457-493,Vernehmlassungen zuhanden des Bundes- und Bundesverwaltungsgericht erstellen sowie Beschwerden erfassen,Bundes- und Bundesverwaltungsgericht,Bundesgericht und Bundesverwaltungsgericht,FALSE,,1
sjmm-32017190031683__27-57,"Tiefbauamt der Bau- , Verkehrs- und Energiedirektion des Kantons Bern sind wir zuständig",Verkehrs- und Energiedirektion,Verkehrsdirektion und Energiedirektion,FALSE,,1
sjmm-32020190010939__1636-1682,Immobilien Weiterentwicklung von Digitalisierung- und Nachhaltigkeitsstrategien Kommunikation von Ergebnissen und,Digitalisierung- und Nachhaltigkeitsstrategien,Digitalisierungstrategien und Nachhaltigkeitsstrategien,FALSE,,1
sjmm-72014103581887__939-981,Der Betrieb von umfassenden 2D und 3D Modellierungs- und Visualisierungssystemen zählt zu unseren Kernkompetenzen,Modellierungs- und Visualisierungssystemen,Modellierungssystemen und Visualisierungssystemen,FALSE,,1
sjmm-32016190030259__1179-1213,und Abrechnungen der Personen- und Sozialversicherungen sowie intensive Zusammenarbeit mit den,Personen- und Sozialversicherungen,Personenversicherungen und Sozialversicherungen,FALSE,,1
sjmm-72012111263707__533-567,Gestaltung und Organisation von Familien- und Kindergottesdiensten • Mitorganisation und Einstudierung,Familien- und Kindergottesdiensten,Familiengottesdiensten und Kindergottesdiensten,FALSE,,1
sjmm-11965132090030__2-27,und Aushilfstellen für kaufmännisches Personal,Dauer- und Aushilfstellen,Dauerstellen und Aushilfstellen,FALSE,,1
sjmm-22001109420001__760-790,Service - Produktedokumentationen wie Bedienungs- und Servicemanuals sowie Ersatz-teildokumentationen in,Bedienungs- und Servicemanuals,Bedienungsmanuals und Servicemanuals,FALSE,,1
sjmm-12017112150001__727-751,das Versicherungswesen sowie das Lohn- und Rechnungswesen . Für diese vielseitige und,Lohn- und Rechnungswesen,Lohnwesen und Rechnungswesen,FALSE,,1
sjmm-32014190032398__614-646,"Mitarbeitende ) , der Kreditoren- , Debitoren- und Anlagebuchhaltung und termingerechtes Erstellen diverser",Debitoren- und Anlagebuchhaltung,Debitorenbuchhaltung und Anlagebuchhaltung,FALSE,,1
sjmm-72017109933809__84-107,suchen wir eine / n Mitarbeiter/-in Bau- und Projektleitung Ihre Hauptaufgaben - Planen,Bau- und Projektleitung,Bauleitung und Projektleitung,FALSE,,1
sjmm-32015190012240__1317-1347,Weiterbildung zu absolvieren . In der Behandlungs- und Krankenpflege von Patienten in Akutsituationen,Behandlungs- und Krankenpflege,Behandlungspflege und Krankenpflege,FALSE,,1
sjmm-12016122040013__664-698,Bade- betriebes • Mithilfe bei Reinigungs- und Unterhaltsarbeiten im gesamten Aussen- und Innenbereich,Reinigungs- und Unterhaltsarbeiten,Reinigungsarbeiten und Unterhaltsarbeiten,FALSE,,1
sjmm-32008190140045__625-647,"in den Bereichen Marktanalysen , Trend- und Technologie-Monitoring , Projektplanung , Programm",Trend- und Technologie,,TRUE,,0
sjmm-72015104422161__94-116,Multimedia und gross im Geschäft mit Küchen- und Badezimmer-Umbauten . Wir bearbeiten den,Küchen- und Badezimmer,,TRUE,,0
sjmm-32010190050231__855-888,bei Healthcare . Sie unterstützen die Verkaufs- und Projektorganisation wie auch unsere Customer Service,Verkaufs- und Projektorganisation,Verkaufsorganisation und Projektorganisation,FALSE,,1
sjmm-72019128164738__1032-1070,"Selbständiges Abwickeln der Personalein- und Austrittsformalitäten , Führung und Pflege der",Personalein- und Austrittsformalitäten,Personaleintrittsformalitäten und Austrittsformalitäten,FALSE,special case,1
